parent_commit_file_hash; current_commit_file_hash; message; author; date;
6454386ca818f327b24a73ac8eea07f347caf277;5f2279ac47dc2daf6abbe2efa87a08af41e5ba3b;correctly validate target and containing file for package annotations;Dmitry Jemerov;Wed Sep 14 17:49:42 2005 +0400;
69a13f4c958a4665d9811bb6ddc1691cd53004b7;6454386ca818f327b24a73ac8eea07f347caf277;cleaner openapi exposed;Eugene Vigdorchik;Wed Sep 14 17:49:39 2005 +0400;
db7bf10dc69279f65d3847d639eb9b7ccd6fdc60;69a13f4c958a4665d9811bb6ddc1691cd53004b7;Optimizations.;Maxim Shafirov;Wed Sep 14 17:47:57 2005 +0400;
c265160d286fab3bd0a4b2191f001afaa9ff4c87;db7bf10dc69279f65d3847d639eb9b7ccd6fdc60;copyright added;Eugene Vigdorchik;Wed Sep 14 17:37:38 2005 +0400;
17d47ce0c30ded8809ca47b6701b1581639ed94a;1d0f4103c4c903053c4c219ccb93b8991af6c72d;Add old files for handling multiple products;Rob Harwood;Wed Sep 14 17:09:30 2005 +0400;
e5a9f7899b3abb9dd8093c0a1bdfc3a88703b2b6;17d47ce0c30ded8809ca47b6701b1581639ed94a;exclude fslogger from non-Mac builds; include custom language plugins article in dev zip;Dmitry Jemerov;Wed Sep 14 13:07:41 2005 +0400;
274f6f9f424c9d4e174588a94513db0ff0f7ab81;c265160d286fab3bd0a4b2191f001afaa9ff4c87;javadocs for lesya's new OpenAPI interfaces;Dmitry Jemerov;Wed Sep 14 12:21:08 2005 +0400;
194d0ca0105746ebe7243d653ca1c0f92f1b77b4;e5a9f7899b3abb9dd8093c0a1bdfc3a88703b2b6;Perfors refreshes its data on frame activation;Olesya Smirnova;Wed Sep 14 00:06:19 2005 +0400;
bd155b64b36211e77e7959fc237ce7e6c58892fc;274f6f9f424c9d4e174588a94513db0ff0f7ab81;Perfors refreshes its data on frame activation;Olesya Smirnova;Wed Sep 14 00:06:19 2005 +0400;
eb859b8cb7ef5f418bba941d5e1e02aed1f53f31;194d0ca0105746ebe7243d653ca1c0f92f1b77b4;IDEADEV-2441 fixed;Olesya Smirnova;Wed Sep 14 00:04:46 2005 +0400;
c4ac6f93ea6a0040d495ac97683406f9f1d163e9;bd155b64b36211e77e7959fc237ce7e6c58892fc;IDEADEV-2441 fixed;Olesya Smirnova;Wed Sep 14 00:04:46 2005 +0400;
b2b8c3e92821392804f4f991584e30f4d38659d6;c4ac6f93ea6a0040d495ac97683406f9f1d163e9;Bundle version moved to 5.0.2.;Maxim Shafirov;Tue Sep 13 22:16:23 2005 +0400;
26d4260624534ce33b10b38c163568cdc4a6035d;eb859b8cb7ef5f418bba941d5e1e02aed1f53f31;Fabrique compatibility update - extracted paths;Alexander Kireyev;Tue Sep 13 19:39:28 2005 +0400;
0b79ca6213b43e06e1375126a90d7cc13f90c1af;b2b8c3e92821392804f4f991584e30f4d38659d6;javadocs;Dmitry Jemerov;Tue Sep 13 19:04:45 2005 +0400;
58631814e7fee6feaadf709a88b5471381f0d727;0b79ca6213b43e06e1375126a90d7cc13f90c1af;don't get documents for files with read-onloy file type;Peter Gromov;Tue Sep 13 17:13:35 2005 +0400;
061ac172a08a3b6754c465701a28766880a567a6;26d4260624534ce33b10b38c163568cdc4a6035d;integrate changes; initial support for aligning asterisks in JS doc comments (waiting for changes from lesya);Dmitry Jemerov;Tue Sep 13 16:58:35 2005 +0400;
69daf4214f17bf4dd53ef376ace5a51465eca0c9;58631814e7fee6feaadf709a88b5471381f0d727;(no message);Eugene Vigdorchik;Tue Sep 13 15:56:32 2005 +0400;
7ff14a3aeab2d13233923fbb1b637ef0bdd9d880;061ac172a08a3b6754c465701a28766880a567a6;(no message);Eugene Vigdorchik;Tue Sep 13 15:54:18 2005 +0400;
8cdc3c89d7b3508624d872c84b7812b6d7b7ba40;69daf4214f17bf4dd53ef376ace5a51465eca0c9;IDEADEV-2439;Eugene Vigdorchik;Tue Sep 13 15:50:24 2005 +0400;
6280888a391c67dbab5473703da7255a0e9825af;7ff14a3aeab2d13233923fbb1b637ef0bdd9d880;remove usages of deprecated method TokenSet.isInSet();Dmitry Jemerov;Tue Sep 13 13:36:00 2005 +0400;
8077c103aea6a5e7b5aa9803c89cfc9aca38639e;8cdc3c89d7b3508624d872c84b7812b6d7b7ba40;CVS update for project enabled permanently;Olesya Smirnova;Mon Sep 12 21:17:05 2005 +0400;
e58e5ce9380c7ba53a575a3fe7e4e9ded7950a19;6280888a391c67dbab5473703da7255a0e9825af;IDEADEV-2292 fixed;Olesya Smirnova;Mon Sep 12 20:51:43 2005 +0400;
2ed0fa2ec259bb36950a0a9319c362941a34dc28;8077c103aea6a5e7b5aa9803c89cfc9aca38639e;IDEADEV-2292 fixed;Olesya Smirnova;Mon Sep 12 20:51:43 2005 +0400;
4acba1a9cd16ad9d6be1260735ea6c1be6a4adcc;f54e59a68dd1836a27a7ff83cd7206c5040d3fef;i18n;Dmitry Jemerov;Mon Sep 12 20:04:53 2005 +0400;
d819b85cb5b7016362aedfb6664e72a509683572;e58e5ce9380c7ba53a575a3fe7e4e9ded7950a19;i18n;Dmitry Jemerov;Mon Sep 12 20:04:53 2005 +0400;
047a41fdfc9b08bbbca87126f2eae4c2bb52d100;2ed0fa2ec259bb36950a0a9319c362941a34dc28;i18n;Dmitry Jemerov;Mon Sep 12 20:04:53 2005 +0400;
af8b445cf0315b021a68abc110b8e9c45ca99353;047a41fdfc9b08bbbca87126f2eae4c2bb52d100;(no message);Eugene Zhuravlev;Mon Sep 12 19:42:44 2005 +0400;
e1d38003dfafbb80f6be87c19aca20b749478882;af8b445cf0315b021a68abc110b8e9c45ca99353;CVS problem fixed;Olesya Smirnova;Mon Sep 12 19:42:39 2005 +0400;
98bc118fceaa1316eccf875cd793f276751a0253;e1d38003dfafbb80f6be87c19aca20b749478882;(no message);Eugene Zhuravlev;Mon Sep 12 19:11:19 2005 +0400;
767eac9b2a10be5c9dc77f5f0cfaf7b55d08b573;98bc118fceaa1316eccf875cd793f276751a0253;CVS problem fixed;Olesya Smirnova;Mon Sep 12 18:57:13 2005 +0400;
50266dc77aece6592775edb71f037a5cd76a3616;767eac9b2a10be5c9dc77f5f0cfaf7b55d08b573;usage of JDK 5.0 removed;Alexey Kudravtsev;Mon Sep 12 18:56:26 2005 +0400;
09f0e249712018065d4e2ade0681f0d26b3bf46a;65f51dd6dbb80de5cc367a16de05b00a333b7488;fix for IDEADEV-2438;Bas Leijdekkers;Mon Sep 12 18:35:13 2005 +0400;
bb96e27848be3116cce3de6c63c19bd221365046;d819b85cb5b7016362aedfb6664e72a509683572;Minor changes to licensing code;Rob Harwood;Mon Sep 12 18:34:30 2005 +0400;
5297085edb50989059f6828a488af4b016414531;09f0e249712018065d4e2ade0681f0d26b3bf46a;description for inspection of IDEADEV-2368;Bas Leijdekkers;Mon Sep 12 18:32:16 2005 +0400;
65f6282de41208afa5e0ce6caa78c794deb1eac6;50266dc77aece6592775edb71f037a5cd76a3616;Ruling out Document dependency of Editor stuff.;Maxim Shafirov;Mon Sep 12 18:19:42 2005 +0400;
9a2aa9d4ded3c6276d868c89907ee9d900ea5401;bb96e27848be3116cce3de6c63c19bd221365046;tests;Alexey Kudravtsev;Mon Sep 12 18:06:56 2005 +0400;
a3dcf238c53f53f00321d90da438cec815d05662;65f6282de41208afa5e0ce6caa78c794deb1eac6;(no message);Eugene Zhuravlev;Mon Sep 12 17:39:27 2005 +0400;
6c3a06c46f22e062647bad402cc5d7aac103839a;9a2aa9d4ded3c6276d868c89907ee9d900ea5401;IDEADEV-2436 fixed;Olesya Smirnova;Mon Sep 12 16:51:03 2005 +0400;
779c27fe1b931df390292e90c2878ae44b24cba6;a3dcf238c53f53f00321d90da438cec815d05662;IDEADEV-2436 fixed;Olesya Smirnova;Mon Sep 12 16:51:03 2005 +0400;
c4fd3d41e152c8b955a29ae836351e92a7489078;5297085edb50989059f6828a488af4b016414531;fix for incorrectly resolved classes in loop replacemeent;Alexey Kudravtsev;Mon Sep 12 16:45:47 2005 +0400;
24fbefd2540735f8d05c6f20abecdeeaa7888911;c4fd3d41e152c8b955a29ae836351e92a7489078;added quick fix to IDEADEV-2368 inspection;Bas Leijdekkers;Mon Sep 12 15:32:59 2005 +0400;
4376398a5b9c13aa5f1f46eee28311148364319c;779c27fe1b931df390292e90c2878ae44b24cba6;(no message);Eugene Zhuravlev;Mon Sep 12 14:18:36 2005 +0400;
d9845891b70d172f1015b2cee9ada18a6c482324;4376398a5b9c13aa5f1f46eee28311148364319c;(no message);Eugene Zhuravlev;Mon Sep 12 14:18:02 2005 +0400;
2abc8af3632ac3201d29bd136409f7bb7983f65f;24fbefd2540735f8d05c6f20abecdeeaa7888911;fix for IDEADEV-2368;Bas Leijdekkers;Mon Sep 12 13:42:02 2005 +0400;
5723fe2f19a7e59128a1b4a2a8507a769344d510;d9845891b70d172f1015b2cee9ada18a6c482324;Working around JRE problem:  http://bugs.sun.com/bugdatabase/view_bug.do?bug_id=6247425;Maxim Shafirov;Sun Sep 11 18:44:42 2005 +0400;
200fabdd3a3f3984096a6dd4e1289aadcada905a;5723fe2f19a7e59128a1b4a2a8507a769344d510;psi restructured;Eugene Vigdorchik;Sun Sep 11 16:44:10 2005 +0400;
4014f90a6035d8278441dd86b6c8e883cd444dc7;200fabdd3a3f3984096a6dd4e1289aadcada905a;IDEADEV-2418;Maxim Shafirov;Sat Sep 10 22:58:59 2005 +0400;
2af5523255e7ebee19e6a029c9f4c41969f6e692;2abc8af3632ac3201d29bd136409f7bb7983f65f;i18ning;Olesya Smirnova;Fri Sep 9 22:22:58 2005 +0400;
08662d3bea500ff777ce27e7af24de505964d5a3;2af5523255e7ebee19e6a029c9f4c41969f6e692;i18ning;Olesya Smirnova;Fri Sep 9 22:22:56 2005 +0400;
26b29d9a917c3058b58b31c6168eb5040499c2e4;4acba1a9cd16ad9d6be1260735ea6c1be6a4adcc;i18ning;Olesya Smirnova;Fri Sep 9 22:22:55 2005 +0400;
56979a00c12e502a716aad040cafc3d31dbfcf02;6c3a06c46f22e062647bad402cc5d7aac103839a;i18ning;Olesya Smirnova;Fri Sep 9 22:22:55 2005 +0400;
0f3c62b1d1236e85cf2da1cd40dd31ae63ba8de2;4014f90a6035d8278441dd86b6c8e883cd444dc7;(no message);Eugene Zhuravlev;Fri Sep 9 21:39:02 2005 +0400;
759f72e0ee496fb17f8c769c45f58af16dabd73f;0f3c62b1d1236e85cf2da1cd40dd31ae63ba8de2;analysis for custom search scope;Anna Kozlova;Fri Sep 9 21:24:24 2005 +0400;
496947e3c7fe8f5ae290dff91c55852a3c4912c7;759f72e0ee496fb17f8c769c45f58af16dabd73f;http://www.jetbrains.net/jira/browse/IDEADEV-2405;Anna Kozlova;Fri Sep 9 20:32:00 2005 +0400;
9b7a5bdec2fec28b7f5d828100f7e1cefb02cef4;496947e3c7fe8f5ae290dff91c55852a3c4912c7;(no message);Eugene Zhuravlev;Fri Sep 9 19:47:28 2005 +0400;
64f4aac499e9cd7335f94b60317b1440c350f8b8;56979a00c12e502a716aad040cafc3d31dbfcf02;clean up temp files;Alexey Kudravtsev;Fri Sep 9 19:42:37 2005 +0400;
75b44191c899b2458274d5852904f1e0e8ae8df5;9b7a5bdec2fec28b7f5d828100f7e1cefb02cef4;clean up temp files;Alexey Kudravtsev;Fri Sep 9 19:42:37 2005 +0400;
b7dad8b01caafdaceecb275c01341a461df30b92;75b44191c899b2458274d5852904f1e0e8ae8df5;(no message);Eugene Zhuravlev;Fri Sep 9 18:56:01 2005 +0400;
e04707387875b57701af7e9acd01c522aad1da2e;b7dad8b01caafdaceecb275c01341a461df30b92;localized names of features and feature groups in feature statistics;Dmitry Jemerov;Fri Sep 9 18:07:25 2005 +0400;
76f1edb97d551f5e8f4fea73669bc0d6ce2ec044;e04707387875b57701af7e9acd01c522aad1da2e;(no message);Eugene Zhuravlev;Fri Sep 9 17:44:12 2005 +0400;
68597dcdb3e3d24a0c8277d2d8bb25ef5b54f7a2;64f4aac499e9cd7335f94b60317b1440c350f8b8;cleanup dir after test;Alexey Kudravtsev;Fri Sep 9 17:39:43 2005 +0400;
698015b49505497d3ecdf38575a8ddb2c41be36a;76f1edb97d551f5e8f4fea73669bc0d6ce2ec044;localized live template descriptions;Dmitry Jemerov;Fri Sep 9 17:34:25 2005 +0400;
63a3742f795d316eca4c2c9cadce1780fbb89b28;68597dcdb3e3d24a0c8277d2d8bb25ef5b54f7a2;jsp formatter fixed;Olesya Smirnova;Fri Sep 9 17:33:00 2005 +0400;
114dbac0b0f0fc43bfe6eea00f7fc07699620d21;698015b49505497d3ecdf38575a8ddb2c41be36a;jsp formatter fixed;Olesya Smirnova;Fri Sep 9 17:33:00 2005 +0400;
52ab39a5995eb19a91fe1b1dfbcc0f55dbcfb4d2;114dbac0b0f0fc43bfe6eea00f7fc07699620d21;Yet one more optimization bugfix.;Maxim Shafirov;Fri Sep 9 15:52:14 2005 +0400;
e425ef228d6476b9c54fb2c4fc37497d2fad11f2;63a3742f795d316eca4c2c9cadce1780fbb89b28;add unused message format parameter inspection tests;Anna Kozlova;Fri Sep 9 15:41:54 2005 +0400;
38a9bc686a813716737f283bd9276441b1aac987;52ab39a5995eb19a91fe1b1dfbcc0f55dbcfb4d2;add unused message format parameter inspection tests;Anna Kozlova;Fri Sep 9 15:41:54 2005 +0400;
425c3d05f5627524fec2d9c0d5d344f7392e82a9;38a9bc686a813716737f283bd9276441b1aac987;@since tags and documentation for recent OpenAPI changes;Dmitry Jemerov;Fri Sep 9 15:28:05 2005 +0400;
6bb78971f49d7af3c05c0994e39dafe503aac554;425c3d05f5627524fec2d9c0d5d344f7392e82a9;add unused message format parameter inspection;Anna Kozlova;Fri Sep 9 15:14:45 2005 +0400;
494f974523238fb3296cf3b858a699f3fc72259a;08662d3bea500ff777ce27e7af24de505964d5a3;moving inspections to the packages were they belong;Bas Leijdekkers;Fri Sep 9 14:51:04 2005 +0400;
b207cd0c5af79b1002de5fa16204593227870f97;6bb78971f49d7af3c05c0994e39dafe503aac554;load localized tips of the day / productivity hints;Dmitry Jemerov;Fri Sep 9 12:38:23 2005 +0400;
7065245e5dabb21cbd29526a40b5583a30331c8d;e425ef228d6476b9c54fb2c4fc37497d2fad11f2;rebombed;Olesya Smirnova;Thu Sep 8 22:54:20 2005 +0400;
31417276a56f645c91067a35c8aa884dd04247bf;b207cd0c5af79b1002de5fa16204593227870f97;integrated;Olesya Smirnova;Thu Sep 8 22:53:24 2005 +0400;
c7e4afa52be637adf06fdae3aa55a875896a80ea;31417276a56f645c91067a35c8aa884dd04247bf;Yet one more small paint optization.;Maxim Shafirov;Thu Sep 8 22:18:29 2005 +0400;
539b2fd2b76ddbb375e4cbf2c18cf9700ee9d3d8;494f974523238fb3296cf3b858a699f3fc72259a;moving some inspections to their proper packages;Bas Leijdekkers;Thu Sep 8 16:34:50 2005 +0400;
4aef103927a1d618bec8e490a01436991fb14932;539b2fd2b76ddbb375e4cbf2c18cf9700ee9d3d8;removing debug System.out.println();Bas Leijdekkers;Thu Sep 8 04:42:25 2005 +0400;
aed9a222ebd93bfa19a38c07e9b9988163e3e6cb;4aef103927a1d618bec8e490a01436991fb14932;fix for IDEADEV-2333;Bas Leijdekkers;Thu Sep 8 02:47:21 2005 +0400;
1317f7cd310a5c6e190d4a90d22231e8653b5dcd;7065245e5dabb21cbd29526a40b5583a30331c8d;LS tweaks;Rob Harwood;Thu Sep 8 00:05:38 2005 +0400;
184d75052c61c78816b106e04f7045a979d0792e;c7e4afa52be637adf06fdae3aa55a875896a80ea;Compare with specified revision cvs action;Olesya Smirnova;Thu Sep 8 00:03:11 2005 +0400;
f20def1df6dfcb99a2931c93c3be4b42f54e6063;1317f7cd310a5c6e190d4a90d22231e8653b5dcd;Compare with specified revision cvs action;Olesya Smirnova;Thu Sep 8 00:03:11 2005 +0400;
381b6bf98cb5754bd66c48321e5ad87449c31e32;f20def1df6dfcb99a2931c93c3be4b42f54e6063;generate, not distribute classes.jsa (IDEADEV-2394);Dmitry Jemerov;Wed Sep 7 20:52:25 2005 +0400;
d34dffaf5e672c1a9ee96357cf0b22b9fdef09f1;381b6bf98cb5754bd66c48321e5ad87449c31e32;upgrade support: default installation directory is the directory where the highest-numbered IDEA build has been installed;Dmitry Jemerov;Wed Sep 7 20:08:11 2005 +0400;
05cb01cebce16e7bd6fab3e1039b8040dd652bf0;184d75052c61c78816b106e04f7045a979d0792e;IDEADEV-2395;Alexey Kudravtsev;Wed Sep 7 19:40:02 2005 +0400;
d1ad4375efc7e0689ce2bbb4dcc1a8f67ca995da;d34dffaf5e672c1a9ee96357cf0b22b9fdef09f1;IDEADEV-2395;Alexey Kudravtsev;Wed Sep 7 19:40:02 2005 +0400;
2bb5675e4972f12d70f0500f1083526883aa0c02;d1ad4375efc7e0689ce2bbb4dcc1a8f67ca995da;don't overwrite idea.properties and idea.exe.vmoptions when upgrading;Dmitry Jemerov;Wed Sep 7 19:29:06 2005 +0400;
3aff7d1f4d034e09c3fe9543243b3c84a3e9edc7;2bb5675e4972f12d70f0500f1083526883aa0c02;on uninstall, prompt to delete settings and caches;Dmitry Jemerov;Wed Sep 7 18:43:37 2005 +0400;
5054b99f2f35122dda326d1da59e017471759c08;05cb01cebce16e7bd6fab3e1039b8040dd652bf0;revert;Alexey Kudravtsev;Wed Sep 7 18:36:07 2005 +0400;
91f1634e1c2900d2ea4f591fdfb57e5c2b3513d3;5054b99f2f35122dda326d1da59e017471759c08;(no message);Alexey Kudravtsev;Wed Sep 7 18:34:06 2005 +0400;
443fcbbfe4b01fd0b903b794de9501168641878c;91f1634e1c2900d2ea4f591fdfb57e5c2b3513d3;IDEADEV-2375;Eugene Zhuravlev;Wed Sep 7 18:30:54 2005 +0400;
8ee903ea57db94c3ea635a42eeeab20b4233e525;443fcbbfe4b01fd0b903b794de9501168641878c;IDEADEV-2376;Eugene Zhuravlev;Wed Sep 7 18:15:29 2005 +0400;
fa8250484406b824d0e09a159fba719e92ba430e;8ee903ea57db94c3ea635a42eeeab20b4233e525;(no message);Eugene Vigdorchik;Wed Sep 7 18:06:21 2005 +0400;
4ba006657b19754f609cbd17f11c31369a4e5437;fa8250484406b824d0e09a159fba719e92ba430e;(no message);Eugene Vigdorchik;Wed Sep 7 18:04:14 2005 +0400;
c87b59f37789d962edd008df876a9ae08662d10c;4ba006657b19754f609cbd17f11c31369a4e5437;(no message);Eugene Vigdorchik;Wed Sep 7 17:58:05 2005 +0400;
11cc7156eb74502f36d32de2da43423a90f10ef7;c87b59f37789d962edd008df876a9ae08662d10c;(no message);Eugene Vigdorchik;Wed Sep 7 17:57:22 2005 +0400;
9fe7c64ff608088b9d23ced3c13f46d410caa3c5;3aff7d1f4d034e09c3fe9543243b3c84a3e9edc7;IDEADEV-2308;Eugene Vigdorchik;Wed Sep 7 17:06:22 2005 +0400;
0ae88e1d61ba3ff8edb58b577cdb6cf34981d263;11cc7156eb74502f36d32de2da43423a90f10ef7;IDEADEV-2344;Dmitry Jemerov;Wed Sep 7 16:59:28 2005 +0400;
5d3c1da29a55646f00921f70477a7f09b03821d5;0ae88e1d61ba3ff8edb58b577cdb6cf34981d263;repaint bugfix.;Maxim Shafirov;Wed Sep 7 16:55:46 2005 +0400;
30d9469c34c8fbe0c676e917691c94e1fc3a8e37;9fe7c64ff608088b9d23ced3c13f46d410caa3c5;IDEADEV-2374;Dmitry Jemerov;Wed Sep 7 16:38:48 2005 +0400;
684bfa5d82a005d071471ecad230d7684680ae34;5d3c1da29a55646f00921f70477a7f09b03821d5;IDEADEV-2374;Dmitry Jemerov;Wed Sep 7 16:38:48 2005 +0400;
796408543af0b4dbb03555ec2a70a44d9d08cea9;684bfa5d82a005d071471ecad230d7684680ae34;codeInspection: i18n cleanup;Anna Kozlova;Wed Sep 7 14:58:36 2005 +0400;
419774904574950aa098594ee095d1069a07a6f4;796408543af0b4dbb03555ec2a70a44d9d08cea9;NPE fixed;Olesya Smirnova;Wed Sep 7 14:56:05 2005 +0400;
8ce77da7d87e192fabf057bf9d7ebdeff9758536;30d9469c34c8fbe0c676e917691c94e1fc3a8e37;License server fix fetching free upgrade licenses;Rob Harwood;Wed Sep 7 14:03:23 2005 +0400;
0229716cbd5704ced91d117620c1dcbfa5e1c355;419774904574950aa098594ee095d1069a07a6f4;(no message);Eugene Vigdorchik;Wed Sep 7 13:37:00 2005 +0400;
89d74070bd95c5f00dbc3d94926a610ce4e11820;0229716cbd5704ced91d117620c1dcbfa5e1c355;integrate fix for IDEADEV-2386;Dmitry Jemerov;Wed Sep 7 13:25:32 2005 +0400;
7234eaee4fd618a670e7b441d85fbd25f673c9f5;aed9a222ebd93bfa19a38c07e9b9988163e3e6cb;devkit: i18n cleanup;Anna Kozlova;Wed Sep 7 13:18:12 2005 +0400;
e676228d86f4bc1b956233dd589393221fc73796;89d74070bd95c5f00dbc3d94926a610ce4e11820;IDEADEV-2386;Dmitry Jemerov;Wed Sep 7 13:00:47 2005 +0400;
44fc5f2edb71dce16824eca480a0ef89d6a90451;e676228d86f4bc1b956233dd589393221fc73796;Minimizing calls to Graphics.drawChars. Significantly improoves MacOS editor performance.;Maxim Shafirov;Wed Sep 7 01:48:29 2005 +0400;
aa9f35e2b676190de801230b256b421173d33e67;44fc5f2edb71dce16824eca480a0ef89d6a90451;Keymap localization fixed NPE in keymaps fixed;Olesya Smirnova;Wed Sep 7 01:34:04 2005 +0400;
59cd02fe81607787f0205dacad6836a2ed8e852c;aa9f35e2b676190de801230b256b421173d33e67;SCR # 52980;Anna Kozlova;Tue Sep 6 22:24:58 2005 +0400;
6f48b6854667f7e01bd0cc132da7b3bd6f43ce6b;8ce77da7d87e192fabf057bf9d7ebdeff9758536;IDEADEV-2392 fixed;Olesya Smirnova;Tue Sep 6 22:24:28 2005 +0400;
6f1820ac73952aa32d0f5d4f530ecd4034e366f4;59cd02fe81607787f0205dacad6836a2ed8e852c;IDEADEV-2392 fixed;Olesya Smirnova;Tue Sep 6 22:24:28 2005 +0400;
d031cee78f315295d6a79107b4dd880bfde41429;6f1820ac73952aa32d0f5d4f530ecd4034e366f4;SCR # 52980;Anna Kozlova;Tue Sep 6 22:23:20 2005 +0400;
dc1bec62f112eba662c9865cb76c760a2ee6dc00;d031cee78f315295d6a79107b4dd880bfde41429;SCR # 54099;Anna Kozlova;Tue Sep 6 22:03:48 2005 +0400;
47f2a88e26cffdbf47f4a2217c98a3f4fb3fb5e8;dc1bec62f112eba662c9865cb76c760a2ee6dc00;SCR # 53003;Anna Kozlova;Tue Sep 6 21:53:35 2005 +0400;
10be44295ddd73ac2d5542f789789b9380286934;47f2a88e26cffdbf47f4a2217c98a3f4fb3fb5e8;Tests should be fixed;Olesya Smirnova;Tue Sep 6 19:20:56 2005 +0400;
2981e2ee7ecbaa5952a12e226904d2f4433b1c90;6f48b6854667f7e01bd0cc132da7b3bd6f43ce6b;restoring openapi;Alexey Kudravtsev;Tue Sep 6 19:03:08 2005 +0400;
748e9d4928d5e8574129d93aef5d23e28970046d;10be44295ddd73ac2d5542f789789b9380286934;restoring openapi;Alexey Kudravtsev;Tue Sep 6 19:03:08 2005 +0400;
0fb5a5bc97f14a0a168ffea8621f9cc43911359f;748e9d4928d5e8574129d93aef5d23e28970046d;scr 54175;Alexey Kudravtsev;Tue Sep 6 18:17:49 2005 +0400;
052f0b2cca28b77a97b74ac7194f0344ad036bb3;0fb5a5bc97f14a0a168ffea8621f9cc43911359f;scr 54155;Alexey Kudravtsev;Tue Sep 6 17:40:22 2005 +0400;
4211404afd2ab85f3cba850b9d3912198e53059f;052f0b2cca28b77a97b74ac7194f0344ad036bb3;cleanup;Alexey Kudravtsev;Tue Sep 6 17:34:29 2005 +0400;
28219f09e1d6f93412b1d5cd9ec47aa3d2c497b4;4211404afd2ab85f3cba850b9d3912198e53059f;(no message);Eugene Zhuravlev;Tue Sep 6 16:54:24 2005 +0400;
a7b40f95919851866afd4b6a309d4941c53e8f02;2981e2ee7ecbaa5952a12e226904d2f4433b1c90;IDEADEV-2388;Alexey Kudravtsev;Tue Sep 6 16:37:54 2005 +0400;
4cf34a9f5bd83c66b5053698c1d605f957f57451;28219f09e1d6f93412b1d5cd9ec47aa3d2c497b4;IDEADEV-2388;Alexey Kudravtsev;Tue Sep 6 16:37:54 2005 +0400;
3f77cfa44b21ccd477c0ff30c491831642534e55;4cf34a9f5bd83c66b5053698c1d605f957f57451;i18n for com.intellij.openapi.keymap package. (addition);Sergey Grigorchuk;Tue Sep 6 15:49:19 2005 +0400;
f634276d32e334daff05c78b4192af70f473544e;3f77cfa44b21ccd477c0ff30c491831642534e55;SCR # 52095;Anna Kozlova;Tue Sep 6 15:12:16 2005 +0400;
371b6ce6a0290fa08918c442fe7db8e8aba4b195;f634276d32e334daff05c78b4192af70f473544e;i18n for com.intellij.openapi.keymap package.;Sergey Grigorchuk;Tue Sep 6 14:42:30 2005 +0400;
fee12033d0617cc6c09e93181fe94b44c5596ad9;371b6ce6a0290fa08918c442fe7db8e8aba4b195;SCR # 54116;Anna Kozlova;Tue Sep 6 14:40:04 2005 +0400;
1ec5bad717318a36d1495814a6ecbffd7448ed56;a7b40f95919851866afd4b6a309d4941c53e8f02;IDEADEV-2387;Alexey Kudravtsev;Tue Sep 6 14:39:34 2005 +0400;
61992c4694da941d3b22da197bf92b8f5d99fa5b;fee12033d0617cc6c09e93181fe94b44c5596ad9;IDEADEV-2387;Alexey Kudravtsev;Tue Sep 6 14:39:34 2005 +0400;
8f5c933962e8da098aec61f982b309b581268006;61992c4694da941d3b22da197bf92b8f5d99fa5b;SCR # 53965;Anna Kozlova;Tue Sep 6 14:25:13 2005 +0400;
c3321b86b80303d6ce2b2c42dd4534bbe1cf89aa;8f5c933962e8da098aec61f982b309b581268006;Text should not be taken from binary and readonly file types by FileTextRule.;Maxim Shafirov;Tue Sep 6 13:55:57 2005 +0400;
b4e1f0083369a630df29b487a46d9b17372b30a2;c3321b86b80303d6ce2b2c42dd4534bbe1cf89aa;IDEADEV-2372;Anna Kozlova;Tue Sep 6 12:14:36 2005 +0400;
78ba3e82d8954ba7ec8e154d173ffe8c24082ca2;b4e1f0083369a630df29b487a46d9b17372b30a2;Editor resizements performance optimization. Specifically important under MacOS.;Maxim Shafirov;Tue Sep 6 02:30:07 2005 +0400;
468215867bff02e63ea87ac9ef4a6aab245e7cf3;1ec5bad717318a36d1495814a6ecbffd7448ed56;Minor changes;Rob Harwood;Tue Sep 6 00:39:42 2005 +0400;
7dd53c3ddcccde6eb80f2192e23cc0cc295e0542;468215867bff02e63ea87ac9ef4a6aab245e7cf3;Minor changes;Rob Harwood;Tue Sep 6 00:13:26 2005 +0400;
3bcbca17a4a48e5e4ce306f53326babb2f03cd10;7dd53c3ddcccde6eb80f2192e23cc0cc295e0542;add duplicate properties inspection tests;Anna Kozlova;Mon Sep 5 22:14:10 2005 +0400;
891f8bf7edbfbf8fc1081e65b58dceeb407f983d;78ba3e82d8954ba7ec8e154d173ffe8c24082ca2;(no message);Eugene Zhuravlev;Mon Sep 5 21:37:25 2005 +0400;
e32de1b0ede6efc584ac4c2451b652ebd9adea64;891f8bf7edbfbf8fc1081e65b58dceeb407f983d;FormPreviewFrame i18n;Dmitry Jemerov;Mon Sep 5 21:34:53 2005 +0400;
31f65067ff0e5c57b0d3f609980267bdc6be565b;e32de1b0ede6efc584ac4c2451b652ebd9adea64;searching for chenges of constants in make is now cancellable + i18n for debugger;Eugene Zhuravlev;Mon Sep 5 20:43:41 2005 +0400;
dad7df2cba491636b47ae319e7f33db37258d7a7;31f65067ff0e5c57b0d3f609980267bdc6be565b;duplicate properties inspection;Anna Kozlova;Mon Sep 5 20:38:26 2005 +0400;
