Bleu-score || Original Commit Message || Generated Commit Message
27.646 || fix a trim path bug || added a couple of extra methods
27.646 || remove hardcoded string on tag variable || update tag to match request reader
27.646 || create function test suite java || removed the string increment decrement test
27.646 || update multipart file upload client java || refine string to file conversion support
27.646 || fix a division method mistake <num> || delete ok http <num> downloader java
27.646 || keep screen on when fullscreen || don t sleep screen in calls
27.646 || allow screen to lock after countdown || don t sleep screen in calls
27.646 || add context manager is active <num> || make plugins have an application context
27.646 || enable zookeeper metadata report test <num> || delete ok http <num> downloader java
27.646 || delete empty string concatination || delete ok http <num> downloader java
27.646 || disable temporarily reactor netty integration tests || remove workaround for netty resources cleanup
27.646 || suppress deprecation warning in spring test || remove warnings for expected deprecation usage
27.646 || revert unintentional change in annotation utils || remove extra trailing in metric name
27.646 || suppress warnings for resource leaks || update c for all touched files
27.646 || touch up application context initializer javadoc || removed the obsolete context configuration annotation
27.646 || minimized local mock servlet context dependencies || disable dispatcher servlet should handle failure
27.646 || remove unused param <num> || delete ok http <num> downloader java
27.646 || uses millis duration type || set origin type with normal type
27.646 || update click event docstring || update recyclerview version item touch listener
27.646 || update user settings returns input user || making user handle compat constructor public
27.646 || add view holders to ag || add test for valid field visibilities
27.646 || add not import || resolve import issue for is descendant
27.532 || hive <num> filter expr not printed in explain for tablescan operators ppd patch by gunther hagleitner reviewed by vikram dixit k || add option for ne created by moe http code google com p moe java moe migrated revid <num>
27.526 || hive <num> lower resource downloader logging to debug kryvenko igor reviewed by sahil takiar || set the temp block file name to be seesionid blockid to avoid collision
27.526 || hive <num> null pointer exception in error msg find sqlstate bill graham via namit || fixing a crash some users appear to be getting a null xmlrpcexception message
27.448 || add config memory size to string || add index searcher to string
27.440 || add fred rolland to the list of contributors || adding chrome enterprise platform keys to the externs
27.440 || add chris grindstaff to the list of contributors || adding chrome enterprise platform keys to the externs
27.440 || modify data source changed event || don t call close on jndi data source
27.440 || fix the serverside fuuuuuuuu || fix the compile error of jdbc idempotent repository
27.440 || disable fast scroll in modules list || enable fast scroll from pick a folder dialogs
27.440 || increase default thread pool size || reduce scheduled executor core pool size to <num>
27.413 || adding jesse s name to the json element reader file || add check return value annotation to peek json <num>
27.403 || rename method in input file from get base dir to get file base dir || add a to string method for source file to help with debugging
27.395 || add non arg constructor test to suite || add new vector <num> d test to the gdx tets tests list
27.395 || setting default port to <num> ci skip || change the default number of dns max queries to <num> fixes <num>
27.395 || rename project attributes column name to avoid reserved keyword || added a join column annotation to avoid a couple alter table queries
27.395 || add tests for na n and infinity in test orc reader || set dl train valid mse to na n initially instead of infinity
27.395 || pinpoint minor version change <num> x <num> x <num> || update lucene version after upgrading lucene deps in <num> x branch too
27.288 || bump the number of jetty threads to <num> || reduce the number of thread allocated in smart dex step
27.157 || fix potential memory leak with not releasing attacher thanks to k <num> b || fix an unintentional change in method signature and avoid an api change
27.139 || remove unused member || remove empty files after merge
27.139 || modify the metric || expose proton rerank time metric
27.139 || update changelog refs <num> || update hystrix metrics poller java
27.139 || removing runtime retention || retain auto codec at runtime
27.139 || remove some debug || remove empty files after merge
27.139 || add type solver has type || remove type from enum field
27.139 || remove another generic author tag || remove empty files after merge
27.139 || remove accidental whitespace || remove debug logging on stderr
27.139 || add getter for log level || add missing method to mbean
27.139 || add increment key generator || add accidentally removed code back
27.139 || add table rule test case || fix test comparison in windows
27.139 || ignore adv service test || setting client tests to ignore
27.139 || set filter query || ensure filter isn t null
27.139 || modify trx queue size || increase the message pool size
27.139 || using null model on init || fixing potential null pointer exception
27.139 || remove unused private method || remove empty files after merge
27.139 || add wrath rune to runepouch || add test gui for <num>
27.139 || handle activity destruction || stop video when activity destroyed
27.139 || remove unwanted annotation || remove empty files after merge
27.139 || speed up test analyzer || disable dependency list test case
27.139 || add a test for <num> || add index searcher to string
27.139 || bump liquibase last version || modify version to <num> <num>
27.139 || remove log || remove empty files after merge
27.139 || update default pool executor java || set pool size to <num>
27.139 || remove unusage service type || remove empty files after merge
27.139 || pinpoint <num> ci test || ignore failing test for now
27.139 || add timeout to tests || enlarge ping pong test timeout
27.139 || suppress ide deprecation warnings || suppress warning is not repeatable
27.139 || ignore long test || muting flaky test while fixing
27.139 || add missing volatile s <num> || add accidentally removed code back
27.139 || merge test conflicts || remove empty files after merge
27.139 || remove bad code || remove empty files after merge
27.139 || update the log event || modify the file n haah
27.139 || update dependencies and add log || destroy support api update only
27.139 || remove redundant robolectric config || update robolectric to <num> <num>
27.139 || take <num> || update version to <num> <num>
27.139 || stop the session || removing unnecessary on stop override
27.139 || remove extraneous asterisk || remove empty files after merge
27.139 || remove unecessary || remove empty files after merge
27.139 || improve content length exception message || log the unknown message type
27.139 || bumping the version number || modify version to <num> <num>
27.139 || fixed the version number || update version to <num> <num>
27.139 || reduce iterations in latency test || speed up nbhm junit test
27.139 || update my applicaiotn || update auto size utils java
27.139 || remove unused callback manager || update manager and facebook sdk
27.139 || provide context not application || add application to fake activity
27.086 || revert show helpful message when cli parsing fails || include value of java io tmpdir in message when create temp file fails
26.941 || added a probe interface to dump all the threads || clearing the stack in remove all method <num>
26.941 || add support for the json type to the client || add <num> k bravia to output surface workaroud
26.941 || ignore test that fails due to asm <num> bug || testing temporarily disable socket stats addresses test <num>
26.926 || add qualified name to method declaration || precompute the fully qualified name of each build target
26.926 || corrected the version to <num> <num> || bump the version and make the deploy scripts better
26.926 || apply navigation icon || allow action bar navigation icon resource id of <num>
26.904 || hive <num> should syncronize get instance in repl change manager beluga behr reviewed by thejas nair and vihang karajgaonkar || removing empty file that was left in by mistake in r <num> part of lucene <num>
26.827 || setting version of trunk to <num> snapshot || bump version number to <num> <num>
26.827 || add dummy parameters to the standalone server || add port to the usage info
26.825 || added a get to the same path as a delete || added a test for a primitive body parameter that does not have a format
26.825 || mark it for actual removal in <num> || deprecate graph database service create node id for removal in a future major release
26.814 || add deprecated annotation || add test
26.814 || add default field || add comment
26.814 || update test <num> || fix test
26.814 || add the log || add test
26.814 || add the log || remove log
26.814 || modify the test || add test
26.814 || fix test error || add test
26.814 || add log writer || add constructor
26.814 || add java doc || add test
26.814 || add java doc || add getter
26.814 || add encryptor configuration || add constructor
26.814 || add row data || add getter
26.814 || add select statement || add test
26.814 || add query results || add author
26.814 || add sharding properties || add getter
26.814 || add authentication watch || add override
26.814 || add new property || add constructor
26.814 || add blank line || add getter
26.814 || add dcl type || add test
26.814 || adjust unit test || add test
26.814 || add raw data || add comment
26.814 || add some interface || add test
26.814 || add reputation sort || add test
26.814 || add sort method || add test
26.814 || add net <num> || add import
26.814 || add zap comment || add test
26.814 || update dimens xml || update javadoc
26.814 || update rx title || update javadoc
26.814 || remove useless method || remove file
26.814 || removes test logging || add test
26.814 || update database version || update comment
26.814 || adjust performance test || add test
26.814 || fix quality flaws || fix bug
26.814 || add comment info || add test
26.814 || fixing unused import || missing import
26.814 || add channel deregister || add test
26.814 || remove extranous javadoc || remove file
26.814 || uncommenting the test || add test
26.814 || fixing test title || add test
26.814 || update test images || add test
26.814 || add scan with || add test
26.814 || delete outdated javadoc || add javadoc
26.814 || update class javadoc || add javadoc
26.814 || fixing eclipse imports || optimize imports
26.814 || remove bogus todo || remove file
26.814 || removed incorrect import || remove import
26.814 || add svg ignore || add test
26.814 || add api testcases || add test
26.814 || ignore ut temporarily || ignore test
26.814 || add missing test || rename test
26.814 || ignored external test || add test
26.814 || remove configure interface || remove file
26.728 || remove unused import from test code <num> || remove unused import
26.728 || delete unused import in mock async context || delete unused import
26.612 || allow json streaming in the body of a http request with asynchronous request handling <num> || prevent rescu issued warning the service doesn t consume http request bodies just get requests with headers and query params only
26.602 || remove system out introduced in jb s commit || solr <num> removing system out println in java bin updated request codec added for debugging
26.528 || update exception message to non deprecated type || fix an exception message spelling error in muninn page cache
26.528 || include java <num> to supported list || fix the experimental intelli j generator for java <num> sources
26.505 || update abstract item java || removing empty java class
26.505 || missing serial version uid || add ser ver uid
26.505 || defined serial version uid || add ser ver uid
26.505 || add max sdk version || add a new line
26.505 || modify the codec || appease the checkstyle overlords
26.505 || removed outdated javadoc || removed empty java file
26.505 || remove pointless test || enable metrics test case
26.505 || delete blank line || delete an empty file
26.505 || remove empty class || remove unused application test
26.505 || remove space not needed || remove redundant empty line
26.505 || get good message || expose correct version message
26.505 || update wrapper wrapper || handle null wrapper better
26.505 || removed one todo || removed an empty file
26.505 || empty a lazy seq || removed empty java file
26.505 || remove some whitespace <num> || remove extra new line
26.505 || removed unnecessary synchronized modifier || removed an empty file
26.505 || removed an empty line || removing empty java class
26.505 || fix an npe || delete an empty file
26.505 || delete unnecessary imports || removed some unused imports
26.505 || use unchecked exception <num> || extend illegal state exception
26.505 || expand imports || removed some unused imports
26.505 || remove unnecessary lock unlock || remove unneeded catch block
26.505 || update database version || set correct db version
26.505 || remove useless annotation || remove unused component scan
26.505 || remove little duplication || remove ssl debug setting
26.505 || removed a comment || removed an empty file
26.505 || update test java || removed empty java file
26.505 || remove unimport class || remove an unused import
26.505 || delete unnecessary code || delete an empty file
26.505 || removed an unnessecary annotation || delete an empty file
26.505 || remove ehcache || remove unused component scan
26.505 || update about activity java || removed empty java file
26.505 || removing ignore || removing empty java class
26.505 || use the same stop || synchronize thrift server stop
26.505 || ignoring test || ignore performance test again
26.505 || fix test harness || disable itiiquery test temporarily
26.505 || delete test test class || remove temporary test harness
26.505 || remove state class || remove temporary test harness
26.382 || add getter for properties of name server startup || add missing jars for ballerina tools build
26.382 || ignore ldap user federation test invalid settings test || ignore test until couchbase support is restored
26.382 || set the content type in proxy settings test || fix the test because of stream util
26.382 || fix a documentation typo in ok http client || fix potential npe in redis auto configuration
26.382 || suppress lint warning in shape layer draw <num> || suppress some lint warnings that are ignorable
26.372 || remove deprecated annotation for stream v key <num> || remove deprecated client proxy get id <num>
26.287 || hive <num> change default size for merging files to <num> mb namit jain via zshao || update remote ip valve s default internal proxies to include <num> <num>
26.270 || hive <num> skip comments in hive script vaibhav aggarwal via cws || ignore special variable related jvm output in command line invoker
26.270 || set http only for session cookie due to improvement of security || fixing test failure on test attributes because of executors assumption
26.270 || use the iterative version of the parse tree walker as default implementation || set the token stream on the tree stream object so we can use the get source name method to get the current source file
26.244 || update the menu in the preview of the video || invalidate menu after backend connection fixes the menu not being shown after rotation in edit account details
26.211 || invalidate recycler view when finished item dragging || update site settings tag list activity with empty view recycler view
25.955 || using interface instead of impl in ahc http client || add protected http client transport over http <num> get http client accessor
25.955 || pinpoint <num> npc client <num> <num> || update remote ip valve s default internal proxies to include <num> <num>
25.910 || update version <num> <num> from <num> to <num> || add infinispan model version <num> <num> <num> so that transformations happen for eap <num>
25.856 || remove comment containing functional interface as per review comments || remove the call to native add javascript interface from browser frame add javascript interface as it causes an intermitent crash
25.755 || set default version if one is not set || checking the version does not require the preference to write the version only write the new version if something has changed
25.727 || use the container id for typeparameters declared on local variables || precompute the fully qualified name of each build target
25.727 || add woff <num> mime type to inner mime type mapping || adds simple web server mime of image svg xml
25.727 || set global key to null in component make shallow copy || add new methods to pkg mgr wrapper for testing
25.727 || add deprecated smile media type for backwards compatability during upgrades || use different swagger paths for pipelines and rules resources
25.698 || remove unused method from postgres queue dao || remove method that may be delusional
25.698 || fix the package for unit test <num> || making changes for git pull <num>
25.698 || add user logged in property to koala || propagate external user id to clients
25.676 || eclipse settings where removed from svn which made source level <num> again and introduced illegal override annotations in my new code || made execution exception handler in test plans static to make the code more robust against resource leakage
25.664 || add new test into test suite || add optional binder test into multibindings all tests created by moe http code google com p moe java moe migrated revid <num>
25.583 || adding bulk insert support for oracle for suspended and deadletter jobs || add support for if the activity was called with start activity for result then we want to forward results back to the caller
25.568 || add java util regex pattern to the list of well known immutable types || adjust android integration testing environment by adding a dependency to the import deps checker
25.568 || remove import of shaded package in map stream reader || deleted empty file src java org apache cassandra security streaming sslincoming stream reader java
25.455 || glide ok http <num> <num> || publish v <num> <num>
25.455 || update trunk to version <num> beta <num> snapshot || bump version number to <num> <num>
25.420 || add check for null || add check return value to help prevent useless and potentially expensive to string tree calls
25.420 || don t request watch activities || don t crash when rule has no category happened only in test case so far
25.357 || add time unit null check test case in timed <num> || remove test test in null with null argument
25.295 || remove comment that was only meant for testing || removing empty file that was left in by mistake in r <num> part of lucene <num>
25.295 || delete erroneous characters inserted by mistake || removing empty file that was left in by mistake in r <num> part of lucene <num>
25.266 || fix up http response cache test set if modified since test to work with gmt timezone format in if modified since header || prevent invalid file names to be generated as colon is not valid in a file name on windows
25.171 || fix a bug where local server channel s local address is unregistered || return actual value of is local in command line args
25.171 || add auth check exclusion for console config js added in <num> <num> || add gl <num> source radio input to hidden message fields
25.131 || fix the build error sha <num> hash || sha <num> hash is immutable so byte should be marked as final
25.131 || change the default fps in video configuration || change the default number of dns max queries to <num> fixes <num>
25.092 || add ngel oll bl zquez to list of contributors || adding chrome enterprise platform keys to the externs
25.092 || add sql indexes file to controller sql test suite || test the gradle plugin against gradle <num> <num>
25.092 || remove getter to master route only in hint manager || provide getters to the ldap authentication handler <num>
25.092 || make bigdec work on clojure lang big int args || use big decimal zero in java implementation <num>
25.092 || remove dead code in acl authorization strategy impl tests || fix a bug in service test base java
25.092 || make sure directory in capture strategy exists before proceeding || create key directory if it does not exist
25.092 || setting on heap to true in hadoop job <num> || add missing index version number to check index
25.092 || add static methods around interceptor to be injected <num> || adding chrome enterprise platform keys to the externs
25.092 || fix a leak by making node impl document weak || remove unused return in documents provider remove document
25.092 || zeppelin <num> minor add new line char before urls || write access test for new svn repository ignore
25.092 || allow kickstarter web view to render in edit mode || add mock view constructor used by layout inflater
24.985 || update libs to <num> versions bump grgit and fix tag search behaviour that resulted || add a to string method for source file to help with debugging
24.982 || reducing timeout to <num> minutes from <num> hour <num> || bump the cas timeout to <num> s
24.953 || remove unused dependency in pom || remove unused imports
24.953 || remove unused position block interface || remove unused import
24.953 || remove unused logger from class || remove unused var
24.935 || improve logging of resource loader config || deprecate resource loader aware callback
24.935 || provide configuration class to string implementation || add index searcher to string
24.935 || adds blob descriptor to string <num> || add index searcher to string
24.881 || update db version and add room migration || bumped the history db version for the rare case where there is an entry with the old rss <num> format string
24.828 || remove scripts releate to filtersrv <num> || modify version to <num> <num>
24.828 || add bottom border to boosts overlay || add support to theme borders
24.782 || modify the map to concurrent hash map || ignite <num> fixed zookeeper discovery impl to use j u c concurrent hash map
24.779 || added two mysql specific statement due to the fact that distinct is not a function in mysql || add support for if the activity was called with start activity for result then we want to forward results back to the caller
24.737 || add font size evaluation || added a getter for size since it s the only way to compare a particular bitmap text s size to the bitmap font size
24.666 || give the host and port for a redis server in exceptions if the connection fails <num> || include value of java io tmpdir in message when create temp file fails
24.636 || throw ioexception if file to be removed doesn t exist || remove link to org apache tools ant util file utils get relative path file file from relative path file self file to javadoc to fix javadoc warning
24.605 || don t load ast in to string || add space to iterator to string
24.588 || rename logged out activity feed to empty activity feed || rename tags layout from fragment to activity
24.542 || update current version to v <num> <num> <num> snapshot || bumping versions to <num> <num> beta <num>
24.538 || update version from <num> snapshot to <num> snapshot || bump version number to <num> <num>
24.530 || preserve response status code when translating from internal to servlet api || update metrics servlet to respond with valid content type
24.418 || adds the nested tree as the diff node for a nested tree holder || ignite db x fixed cu affinity node to filter daemon nodes
24.333 || match the overriden method s actual varargs signature || supply the right parameter to find all
24.333 || removed empty file disabled test hlog recovery java || delete data fetching environment builder java <num>
24.333 || add contact and team to known other tags || add <num> <num> back compat test indexes
24.333 || fixing conflict of node config and hub options || modify context hub info to implement parcelable
24.333 || use the builder s firefox binary if specified || delete data fetching environment builder java <num>
24.333 || removing all dependencies of server on test ng || fixed a cs error of camel core
24.333 || fix a lint error in default connectivity monitor || suppress some lint warnings that are ignorable
24.333 || remove use of method unsupported by java <num> || fixed the cs error of camel facebook
24.333 || recover the module name of envoy metric <num> || replace log <num> j reference with logback
24.333 || add fading title bar for new album consumption || update demo for show floating button view
24.215 || add mary sunitha joseph to the list of contributors || adding chrome enterprise platform keys to the externs
24.215 || add mart m gi to the list of developers || adding chrome enterprise platform keys to the externs
24.215 || add thomas peyrard to the list of contributors <num> || adding chrome enterprise platform keys to the externs
24.215 || add ondrej mih lyi to the list of contributors || adding chrome enterprise platform keys to the externs
24.113 || add a getter method for accessing the class pool of javassist type parameter matcher generator || set the classloader for native threads if they don t have one
23.880 || improved the test to verify that the element order is preserved during insertion || update test to reflect quoting of stop wait time in launch script
23.776 || migrate the web console back to blueprint v <num> <num> || adding chrome enterprise platform keys to the externs
23.770 || add method target for use with auto value s abstract property methods || remove the type target from the cache control annotation <num>
23.770 || fixes a bug in calculation of item indexes when container is scrolled || add support for obtain motion event in shadow motion event
23.770 || disable checks in rich video player component spec get component plugins list || add missing null check in file system watcher stop after
23.657 || update message id factory java || update gpuimage filter java
23.657 || remove final from security utils || remove powermock from tests
23.629 || removed a system out println from a test || remove print out from test case
23.629 || revert hbase <num> disable test memstore labwithout pool || disable the cli integration test <num>
23.489 || hive <num> unable to process comment line in hive <num> <num> chinna via xuefu || specify null variable in command line job info java precondition check
23.402 || require at least native <num> <num> version || delete ok http <num> downloader java
23.402 || add idle notification for mixing ultracompost <num> || adding version code r for development
23.402 || reduce player indicators overlay priority to med || make priority task manager constructor public
23.402 || make signature attribute nested class type public || set origin type with normal type
23.402 || expose abstract test functions session to subclasses || set overwritten private session at constructer
23.402 || remove redundant suppressions from test code <num> || add missing yaml file for test
23.402 || increase default jpeg compression quality to <num> || delete ok http <num> downloader java
23.402 || fixed the issue related to user authentication || making user handle compat constructor public
23.402 || replace unsafe access with direct buffer address || reverted access settings used when testing
23.402 || add space after completing text in console || add pid to anr logcat printout
23.402 || delete obsolete comment in row mapper tests || fix test in smtp transport test
23.402 || delete unused imports in spring context indexer || sparkles spring boot demo dubbo provider
23.402 || suppressing deprecation warnings in mock page context || allow type inference for the context
23.402 || add the new tests into the suite || removed the string increment decrement test
23.402 || wrote javadoc for e g response specification || add missing javadoc to assertion utils
23.359 || add no args constructor || add constructor
23.359 || add all args constructor || add constructor
23.359 || ignore a unit test || ignore test
23.359 || fix the test case || fix test
23.359 || add comment on test || add test
23.359 || add integration test profile || add test
23.288 || add stetho to sample app for easier debugging || add stetho to debug builds
23.102 || reduced the number of is connected calls in abstract channel to string || don t print script creation timestamp in script to string
23.022 || use full display name by default for model links to items || ensure key provider returns unique key for each item
23.022 || add support for specifying the position to insert mouse listeners in || prevent duplicate mouse up events from ruining mouse input
23.022 || fixes a bug in class class path it was reported in || fix the bug that exif attributes are always cached
23.022 || remove the duplicate superclass of tag router and condition router <num> || add constructor with hostname parameter to router nano httpd
22.988 || hive <num> potential null deference in convert join map join convert join bucket map join || added a join column annotation to avoid a couple alter table queries
22.988 || hive <num> hs <num> shutdown hook manager holds extra of driver instance in nested compile || use effective uid instead of calling uid to set lock task mode
22.966 || add setter for default key in registry builder closes <num> || avoid race condition for otr key in jingle
22.951 || revert hbase <num> test multi table snapshot input format failing with unable to create region directory tmp addendum by guanghao zhang || call rm dir up front to prevent confusing false positive failures from backwards compatibility unit test
22.870 || relax server bootstrap type constraint to support udt properly || bind http server to <num> <num> <num>
22.870 || fixed the lgtm error type mismatch on container modification || take proper action on the first state
22.775 || detecting malformed uris and throw a better excpetion at least better than npe || fix a npe when looking up a non existant method
22.775 || use at least <num> threads in jetty thread pool in pulsar proxy <num> || reduce the number of thread allocated in smart dex step
22.775 || expose the rgb raw values to color support class via java awt color || add a to string implementation to style params color <num>
22.722 || add getter access level protected || add getter
22.722 || add getter access level none || add getter
22.722 || add testcase for gzip codec || add testcase
22.667 || set empty http entity if request body is null otherwise request builder will create http entity from query parameters || change the name of the aet entity resolver url to set entity base url
22.473 || add helper log event to string <num> || add index searcher to string
22.365 || added a convenience constructor || fix a test
22.365 || revert auto import changes || remove unused import
22.365 || remove debug from reachtopology || remove host info
22.365 || add a little code || remove unused code
22.365 || remove stray system out || remove unnecessary javadoc
22.365 || removed some debug statements || removed empty service
22.365 || add a little documentation || add rain measure
22.365 || fix a comment typo || fix broken condition
22.365 || remove a completed todo || remove unused file
22.365 || remove test message comparison || remove empty file
22.365 || remove my author tags || remove unused file
22.365 || remove line not needed || remove unused file
22.365 || remove a println call || remove debug code
22.365 || remove useless unsubscribed check || remove unused file
22.365 || remove unused agentmain method || remove empty files
22.365 || remove not a problem || remove dead code
22.365 || remove unecessary null declration || remove empty file
22.365 || removed the unnecessary comments || removed unused imports
22.365 || remove unused empty method || removing unused imports
22.365 || update resource manager java || deprecate file resource
22.365 || fixing wildcard import <num> || remove unused import
22.365 || removed an empty line || remove extra line
22.365 || remove extra package statement || remove unused import
22.365 || deleting unused private variable || remove unused imports
22.365 || ignoring the failing test || fix the build
22.365 || remove stray head line || remove unused file
22.365 || kill unused static var || removed unused imports
22.365 || remove stray r import || remove unused file
22.365 || delete metrics controller java || add controller type
22.365 || remove a bad import || removed unused import
22.365 || remove legacy codes <num> || remove unused method
22.365 || removed old todo comment || removed empty service
22.365 || remove a debug statement || remove useless printout
22.365 || remove duplicated import <num> || remove useless imports
22.365 || remove unused exposed dependency || remove empty file
22.365 || remove useless annotations modifiers || remove redundant check
22.365 || remove redundant non null || remove empty files
22.296 || use maven plugin to prevent api abi breakage as part of build process <num> || remove a redundant throws clause from http health check service <num>
22.220 || remove print statements from docgen test || fix test comparison in windows
22.220 || enable scroll in db mass update || obey redirects in http downloads
22.220 || suppress deprecation class pool make package || suppress warning is not repeatable
22.220 || create pdf <num> epub converter java || add gpath result converter tests
22.220 || remove todo in string encoder <num> || add iso <num> <num> charset
22.220 || get value should um get value || synchronize key value streaming adapter
22.220 || cancel the dummy wait when exit || stop video when activity destroyed
22.220 || fix test for daylight savings glitch || scripting minor time zone fix
22.220 || tweak recording observer to string <num> || remove redundant string format call
22.220 || reset iteration count for performance test || speed up nbhm junit test
22.220 || remove components configuration bootstrap binder items || remove empty files after merge
22.185 || hive <num> turn hive auto convert join use nonstaged off by default ashutosh chauhan via navis || update remote ip valve s default internal proxies to include <num> <num>
22.144 || mention summary jelly view from hudson <num> in the javadocs || update the javadoc for the clip path fix
22.144 || add a comment to the new method i added yesterday || update smart http to <num> <num> snapshot <num>
22.144 || improve batch medium tester to allow registration of several metrics || add logd processed lines to vespa metric set
22.144 || allow exceptions to propagate out of fold tasks clj <num> || throw illegal argument exception instead of runtime exception
22.144 || remove call to print stack trace in test code <num> || remove debug stacktrace from memcached session data map
22.144 || fixing a bug with accidental comparison a variable with itself || passing variable name to preconditions check not null
22.144 || fix an exception message in scheduled annotation bean post processor || remove invalid modifier in chapter view model listener
21.950 || fix no access to last animation listener from children in different packages || add static modifier to abstract class simple animator listener
21.854 || initialize connection pool upon data source creation instead of request for first connection || make cache data source factory create data source return specific type
21.853 || allow interrupted exception so that test code that extends from it can throw interrupted exception as well || fix the android ndk repository rule that was broken in a previous commit
21.853 || need public static access to the base server startup default channel config method for some unit tests || fixed a typo in a property key copied from the line above it
21.561 || disable test schedule impl test because of false positives on travis || disable test that fails when inotify watch limit reached
21.448 || revert hive <num> unable to process comment line in hive <num> <num> chinna via xuefu || specify null variable in command line job info java precondition check
21.448 || add a null check to avoid a null pointer exception when the query returns null || fix the get block method to use the correct message type
21.094 || hive <num> lower logging for table not found error || remove realm get table from public api
21.094 || removed empty file disabled test transactional hlog manager java || delete data fetching environment builder java <num>
21.094 || add csrfmiddlewaretoken to list of default anti csrf tokens || add <num> <num> back compat test indexes
21.094 || add bigger timeout to the login page methods <num> || got the relevant functional tests working again
21.094 || bump the minimum mtu up to <num> ki b || fix a logic error so mtu works
21.094 || remove unneccesary restrict to modified on lottie value callback || reset anim on promo anim page hide
21.094 || add a fetch theme configuration by theme id api || update fluxc hash and reflect theme changes
21.094 || add missing classes to crash report preloading closes <num> || give system server permission to access usb
20.982 || avoid query error by adding initial instance to alarm trend <num> || update alarm sensor class to use static child
20.934 || fixed a documentation error in channel buffer javadoc clearly specified that frame decoder is an implementation of channel handler || wrap the cached bytes as to byte buffer doesn t return the exact bytes
20.828 || add support for new xperia home package name || uk new rule for new spelling
20.642 || update panic responder activity java || update custom cling params
20.642 || modify the metric config manager || exposed the id property
20.642 || modify the cat line graph || removed an extra line
20.642 || update java parser facade java || removed empty java file
20.642 || update checkstyle for class design || removing empty java class
20.642 || add handshake handler test logger || drop the environment logger
20.642 || added small log debug output || interpolate log message kinda
20.642 || made load resource script public || remove script removed method
20.642 || reformat a file for whitespace || delete an empty file
20.642 || optimize st is empty function || delete an empty file
20.642 || fixing path to the resources || update the readme file
20.642 || restore timeout on the test || gave test more time
20.642 || remove unused logger from class || drop the environment logger
20.642 || cleaned up an obsolete comment || removed an empty file
20.642 || add timeout for attachment test || gave test more time
20.642 || update path mapping cache java || removing empty java class
20.642 || remove test class from builder || remove unwanted code segment
20.608 || make extend spring security s exception for consistency with all other spring security exceptions || prevent type not present exception when no security on classpath
20.601 || commented out code that is related to the other commented out code || set shortcuts arrow pivot to side connected to container
20.601 || activate verification with timeout test should allow timeout verification in order <num> || disable test that fails when inotify watch limit reached
20.601 || make error message when multiple user details services are found more explicit || ignite <num> wrong message about cluster activation fixes <num>
20.358 || add remaining japanese resources in core src main resources hudson model abstract project sidepanel jelly || fix the names of ccr stats endpoints in usage api <num>
20.358 || hive <num> incorrect protocol name for llap am plugin sergey shelukhin reviewed by jason dere || organize api methods by type retrieval or modification patch by jbellis
20.328 || add initial capacity for converter factory list || add gpath result converter tests
20.328 || add ability to set custom print object || add color back to logging
20.328 || suppress rawtypes warning for create reference array || suppress warning is not repeatable
20.235 || added the last catch to add the group bys in the list at the end of the loop || fix bug in prior commits where a scheduler refactoring prevented everything from starting
20.005 || remove even more unused imports || remove unused import
20.005 || remove restriction on empty blocks || remove empty file
20.005 || remove unused linked list import || removed unused import
20.005 || update apache license header date || update copyright header
19.825 || don t hold on to passed context use application context || use the resolved context in content resolver
19.825 || remove unnecessary code in exchange client schedule request if necessary || read bytes reference in shard count request
19.825 || add first gen moto g xt <num> to locks whitelist || add <num> <num> back compat test indexes
19.825 || remove the empty file fsinode info java for hdfs <num> || delete data fetching environment builder java <num>
19.825 || use connector name action name to match connector implementation <num> || add connector to service before calling customizers
19.809 || add system property to set auto refresh interval || add x content type options header
19.809 || don t initialize class when getting class names || use the tccl for class loading
19.809 || fix bug date format in state analyzer test || update btcturk user transactions test java
19.809 || modify the line <num> to <num> ms duration || make just now only <num> min
19.809 || expose the http sender to authentication script implementations || update ballerina docs related to versioning
19.809 || add common hidden items to ground items plugin || rename kryo custom to kryo manual
19.809 || update regex for initializing c language server <num> || use correct class for logger instance
19.809 || defaulting quick edit page to old view <num> || rename pipeline id param to pipeline
19.809 || allowed access to direct buffer pool acquire int || add tool to update dex checksums
19.809 || don t create vertx it s a verticle || remove vertx gen on pump impl
19.809 || unignoring two tests that ie <num> passed locally || delete ok http <num> downloader java
19.809 || add parameter to force client config of port || removing default port in launch manager
19.809 || avoiding use of return value of assignment operator || use the tccl for class loading
19.809 || adding <num> to list of retryable status codes || add <num> codec backcompat test indexes
19.748 || add a test case to check sub strings ascii string hash code || fix a typo in flink runner to string
19.542 || forgot one place in commit fa <num> b <num> ci skip || restore interruption flag correctly in life cycle service
19.542 || add unique debug ids for editor sections in the preference menu || add content descriptions to bottom navigation item view
19.542 || remove empty list item from io reactivex package info java <num> || update java doc for collection utils to stream
19.542 || discourage users from turning on metrics until they do something useful || update metrics system test to follow style guide
19.491 || follow up fix to c <num> a <num> dcc <num> d <num> c <num> fda <num> a <num> ada <num> || improve the url parsing we need only the path to be able to decide
19.461 || remove unnecessary item from the check list in the server runtime info test <num> || add gl <num> source radio input to hidden message fields
19.293 || add check for resource type when setting from java code fixes <num> || using application icon if res icon fails fixes <num>
