Bleu-score || Original Commit Message || Generated Commit Message
31.066 || update ut for cookie || text table with with with with with with for for for for from from from from from from from from from from
31.066 || revert yarn <num> update data tables version in yarn common in line with jquery <num> upgrade contributed by akhil pb || text table a check table with a javadocs shutdown from than shutdown check check system before directories system before workers check catch
31.066 || hive <num> catch throwable instead of exception in driver execute zhihai xu via jimmy xiang || class a with with with with test from test check test test of check system before workers file from from from directories
31.066 || hive <num> rpc configuration improper cast from long to int beluga behr reviewed by rui || text class with with with class of options from catch file streaming workers lyuben workers separated memory directories directories brandonwilliams brandonwilliams brandonwilliams
31.066 || remove synchronization from bitmap size calculation || text class the class test check test safety check directories directories from directories directories brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams
31.066 || allow core updates to come from other ids || class table with test test test with from method javadocs memory directories directories directories directories directories directories directories directories directories directories directories
31.066 || skip fix output to match a jar || text class a a a table a table a a a a memory memory memory memory memory memory memory memory test test
31.066 || fixed a minor bug with the minecart dictionary || statistics class class a a test a a a class a class a class a class a a class a a a
31.066 || remove unreachable test code || text table system class test class class class class class class class class class class from from from from from from from
31.066 || hive <num> llap scrub daemon site xml from client configs gopal v reviewed by siddharth seth || class for a for the class check system check directories catch timer conf consistency directories collections values from directories directories directories brandonwilliams
31.066 || compiling the agent with target <num> so that we can detect jdk version error || class table a the the check test javadocs system memory javadocs javadocs workers exceed check directories directories directories directories directories brandonwilliams directories
31.066 || update the pom || statistics class class the class a a a a a a a a a a a a a a a a a
31.066 || remove org apache spark sql hive hive shared state class check || text class class precondition class a a the class class class class class a a a a a a a from from
31.066 || add mutisign operation godic all transaction test || lockout class class with class system class class test test test from from from from directories directories directories directories directories directories directories
31.066 || replace extends of deprecated activity || text class with of with class class class class class class class class for class a a a a a from from
31.066 || changed the tests to be compatible with old junit || text class class class class a a class the a class for from from from from from from from from from from
31.066 || modify account <num> test case to adapt docker || table table table table test test test test method check from from from from from from from from from from from from
31.066 || hive <num> ignore case when retrieving column info from row resolver jesus camacho rodriguez reviewed by ashutosh chauhan || table table for table race race race directory exceed check brandonwilliams brandonwilliams check directory streaming moe javadocs exceed values collections file from
31.066 || modify all test || text class table a a a a a a a a a a a a a table test table table table table
31.066 || see preceding change for diffs i sent the wrong comment by accident || text with with for with with with race race race catch file exceed used from directories brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams
31.066 || reusing existing method instead of an expression || text table with with with test method method method from from from from from from from test from from from from from
31.066 || don t check chatbox status on last tick for fairyring search || statistics class a for with with with streaming repair timer file peers than than than than than than than than from from
31.066 || prevent index not ready param info should be not a dumb aware || text class a the a with with class before stream class class before statistics revert from from from from directories directories directories
31.066 || elliminated some buggy behavior when using a key manager factory with open ssl server context || text table the with workers check file workers from messaging brandonwilliams catch workers jeremiah consistency directories from directories directories directories directories directories
30.962 || found the magical db sql session factory class for postgres sql mapping || class class class class the workers remove than timer shutdown from than
30.962 || fix a line number on a test || statistics class a a a a a a a a a a
30.962 || move a since tag to start of a new line || statistics a class class class class class a a a a a
30.962 || fixed a bug that was stripping params from media types || class table table a system test test collections from from javadocs from
30.962 || remove unneeded local fanout for semijoin || class the for memory directories user remove than than from from from
30.958 || hive <num> java lang class not found exception for the jar in hive reloadable aux jars path for hive on spark aihua xu reviewed by ferdinand xu || class class class the the a the the the the avoid the avoid javadocs flaky safety check directories javadocs remove a a javadocs safety a safety
30.951 || stop the jetty server in tear down this should help the test failing problem || class class class class the avoid workers check than check check catch create check from from from from from from from
30.951 || force the server to stop at shutdown hopefully this will help our tests pass regularly while running on hudson || class class class class class class the class a class class class memory workers constants check directories catch file from from
30.951 || add null check to avoid npe during jmx registration || class class class class class class the check than than from from from from from from from from from from from
30.951 || add some extra check for validity of c tor parameters in trie range filter || class class class class class class class check the remove collections flaky flaky remove than than than than than than than
30.951 || set base template path null class path source factory null || class class the class the class class class class class workers remove than than than than than memory memory memory memory
30.951 || enable the tracing so that people debugging tests in a debugger can see the traces || class class class class the remove from from memory from remove remove collections remove than than than than than than than
30.951 || don t report the duration as <num> when a build is running || class class class remove remove the avoid the the check than than shutdown shutdown than avoid than avoid than avoid shutdown
30.951 || disable the rsa ssa pss sign key manager test test get public key data in tsan || class class class class system the directories directories directories directories remove shutdown memory than storage from than than than than than
30.951 || optimized the system out println rule now it runs about an order of magnitude faster || class class class class the the a class class the remove than than avoid remove than than from from from from
30.951 || add support for getting the astname of an astfunction node || class class class class the class the the the remove than than than than than than than than than than than
30.951 || fixed another error in the test setup || class class class class class class class the class class class class class class class class class class class class class
30.951 || add doc on htablepool and the htable constructor that takes an executor text from lars h || class class class class the remove remove javadocs remove shutdown javadocs remove javadocs avoid than javadocs remove than than than than
30.951 || add the async apr classes to preloading || class class class class the memory remove than than than than than than than than than than than than than than
30.951 || invalidate the cache entry if a previously missing resource is now present || class class the class class class check check the check remove than than than than than than than than than than
30.951 || add the temporal amount implementations from org threeten extra to the list of well known immutable types || class class class class for check directories shutdown javadocs memory from from from from check check than from from from from
30.951 || remove another use of the support library || class class the class class class class class class class class class class class class class class class class class class
30.951 || handle type attributes on class declarations || class class class the workers shutdown from workers shutdown from from from from from from from from from from from from
30.951 || extended the klippy analyzer interface to provide access the bugchecker s link || class class the class check memory than avoid timer shutdown remove directories from from from from from from from from from
30.951 || add java util regex pattern to the list of well known immutable types || class class class the class remove remove avoid memory avoid check remove than than than than than than than than than
30.951 || ignore test start rule without eof until we decide on the desired behavior || class class class class class the the processor class class class check the the the the the the the the the
30.951 || set empty http entity if request body is null otherwise request builder will create http entity from query parameters || class class the class the master system from from shutdown from from shutdown check from directories shutdown timer remove from workers
30.951 || dumping more information to the log to debug a python test failure on travis || class class the class class class class class class the the workers remove system check memory directories than memory memory memory
30.951 || fix the case when user is directly deleted in ldap server || class class class class the class the the class class class check the test from from from from from from from
30.951 || missing test <num> || class class class class the class class class class class class class class class test from from from from from from
30.951 || improve robustness so if application context not shutdown correctly thus destroy not called the cache will not fail on subsequent startups || class class class workers constants remove avoid avoid shutdown check timer file check from than check from check directories timer timer
30.951 || update ldap test base class to use ldap context by default || class class class class class class class class class class class class class class class class class class class class class
30.951 || skip the test metric usage test on windows || class class class class class the the from from shutdown from from from from from from from from from from from
30.951 || log a warning once when it is not possible to honor a validation timeout of less than <num> second || class class class class class the class class the class the class workers shutdown check than from file javadocs from collections
30.951 || cancel the main subscription || class class class class the the class class class class class class class class class class class class class class class
30.951 || remove destroyed audio player from list of audio players || class class the delegate avoid than directories directories from a a memory from from from from from from from from from
30.951 || adding handling of search button for the js prompt || class class class the class class class class class class catch file from from from from from from from from from
30.951 || comment out wip espress test || class class class the the for class the from test from from from from from from from from from from from
30.951 || remove sort and logs options from action bar menu when showing the selecting upload path folder view || class class the class the class for check for check class class class class class check class class class class class
30.951 || invalidate progress bar every time the holding cell is requested for uploads in progress || class class the class class javadocs from catch revert than from from javadocs remove from than from from from from from
30.951 || make realtime index offheap memory manager re usable <num> || class class the user java memory than than flag than than than than than than than than than than than than
30.951 || missed a document me spot || text class a class a with class class class class class class class class class class class class class class class
30.951 || refactored the zuul nfrequest filter implementations into a common superclass in zuul core nf proxy endpoint || text a class a class class check directories memory workers check catch constants check test javadocs check directories directories directories directories
30.951 || correct the backup node selection logic that node <num> is returned twice consecutively || statistics class class the check check directories more check directories states check catch file check directories directories directories directories directories directories
30.951 || adjusts water clip plane and disable water reflections for all block sides but the top this fixes <num> || text a the async check check dead workers shutdown directories from workers from check than javadocs check check directories directories directories
30.951 || added the ability to sort by timing status || text class class class the the class class class class class class class class class class class than than avoid avoid
30.951 || hive <num> change the default value for hive mapred mode to null chao sun reviewed by xuefu zhang and sergey shelukhin || text for a class class a check workers workers constructor from from catch flaky safety exceed before workers check catch timer
30.951 || hive <num> null pointer exception might occur when create table meilong huang reviewed by prasanth jayachandran || table with with with shutdown from catch file from cli memory catch attached endpoints before catch from from directories from peers
30.951 || fix a spelling mistake || text a class class class class class class class a a a a a a a a class class class class
30.951 || modify the cat module || text class the class class class a a a a a a a a a a a a a a a
30.951 || add a comment to the effect that these options are likely to go away in the future || statistics class a class class a a a class test a class with with with workers check directories directories directories brandonwilliams
30.951 || hive <num> fix npe in file sink operator from hashcode mismatch peter slawski reviewed by prasanth jayachandran || a class check remove check check directories timer timer collections us estimated directories catch from from brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams
30.951 || enable the build to continue when test signing is used || text class the class class class workers than from from than directories directories directories directories directories directories directories directories directories directories
30.951 || allow caching to be disabled with a system property || table table from system check javadocs jeremiah system check flaky timer from from from from from from from from from from
30.951 || hive <num> fix flaky test test jdbc with sqlauthorization test black listed udf usage zoltan haindrich reviewed by siddharth seth || text class a a class the class class class a class class fix class safety for of safety a check collections
30.951 || prevent integral division for float variable || statistics class for class class class test class class class class class class class class class class class class class class
30.951 || moving default maven for tests to <num> <num> || text text class stream avoid than than for avoid directories avoid avoid avoid avoid avoid avoid avoid avoid avoid avoid avoid
30.951 || added a convenient constructor for testing || lockout class class class class a a a a a a a a a a a a a a a a
30.951 || update class loader util exception handling || text class class a a a a class class a a a a a a a a a a a a
30.951 || modify the login info of serverconfig manager || class a a a a a a a a a a a a a a a a a the class class
30.951 || add null check before registering a metric || statistics class a a a class a a a a a a a a a a a a a a a
30.951 || add a default gradient fill type <num> || statistics a for a a a class class a a a a a a a class class class class class a
30.951 || retrieve bean from parent bean factory if not found as per http forum springframework org viewtopic php t <num> || statistics class the avoid for the memory than check check directories states before shutdown before round check from directories directories directories
30.951 || add pattern case insensitive for h <num> || statistics class a a a class for class class class class class class class class class class class class class class
30.951 || changed class curly brace placement || statistics class class class a class class class class class class class class class class class class class class class class
30.951 || change the retention policy of reflection support to class || statistics class class a a class class class class class a a a a a a a for for for for
30.951 || fix a problem introduced by ide via refactoring || lockout class class class class class a class a for class class class class a a for memory directories directories from
30.951 || improving the logging level to help assist hudson <num> || lockout class for class a a class a a the check directories memory memory memory memory memory memory memory memory memory
30.951 || throw a more helpful error message when processing a spec with no package decl || statistics class table table table for with test with test test for test for test create check from from from brandonwilliams
30.951 || remove variable name substitution from log format string as it is hard to localize || text class the a user remove remove than system check check directories check directories workers check directories directories directories directories directories
30.951 || fix test we have actually <num> methods <num> in source code <num> generated by compiler || statistics class a a a class test check check check check check check check safety revert check directories directories directories check
30.951 || revert revert changed the default preferences to show trending || statistics a a a a a a a a a a a a a a a a a a the the
30.951 || fix test git hub repository formatting <num> || lockout class a of for for test for for for for for for for for for for for class class class
30.951 || use text utils to perform null check <num> || text class the class class class a class class class class class class class class class class class class class class
30.951 || make bson parser tests compatible with jackson <num> x <num> || class class table with with with with test test test flaky from directories directories directories directories directories directories directories directories directories
30.951 || hive <num> create view statement s outputs contains the view and a temporary dir prasad mujumdar via ashutosh chauhan || lockout class for class class class class table of class class class test test class test check a test class safety
30.951 || updated the package description for handler codec string || lockout class the class class class class class the a class class class class class class class class class class class
30.951 || translate basic elements from material ripple layout to using a ripple drawable || statistics class class class a a class class class class javadocs check check check directories check directories check directories check directories
30.951 || fix the failing grid tests || text class a a class class class the the the test the the the the the the test test test test
30.951 || hide utility class check compilable ut inputs || text class class class class a a class class class class class class class class class class class class class class
30.951 || fixing a bug in num queued flow metric || text class a class class a class class class class class class class class class class class class class class class
30.951 || make a distinction between am pm by using the <num> hour format || statistics for a class cp a check messaging directory check directories directories directories brandonwilliams brandonwilliams brandonwilliams directories directories directories directories directories
30.951 || replace http errorprone info with https errorprone info since that site serves from https now || lockout class with table with class with javadocs before class test test check workers messaging workers check directories directories directories directories
30.951 || used nine old androids to make the sample app compatible with min sdk <num> || text class a for with for table test method method test method test with check from from from from from from
30.951 || add check for empty attributes list as well as null in delegating method security metadata source || class a a parser check messaging table check brandonwilliams brandonwilliams lists from workers from from redisson brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams
30.951 || hive <num> submitting a query to spark from hive server <num> fails spark branch venki korukanti via brock || lockout class for with with class test with with table for with a for check before workers src before directories directories
30.951 || hive <num> address clirestore test failure rajat khandelwal reviewed by pengcheng xiong || test for from than memory from flaky data streaming workers cli immutable storage from from from from from from from from
30.951 || hive <num> hive should report a warning about missing table column statistics to user addendum || text class with class with for remove directories directories from system check shutdown check directories user check directories directories directories directories
30.951 || hive <num> improve table validator s performance against oracle naveen gangam reviewed by aihua xu || table with with with system system values class check workers thread catch timer endpoints memory catch from from from from from
30.951 || mutate rows with locks might require updates lock read lock with wait time <num> cuijianwei || lockout class for comment with system class javadocs revert catch file catch streaming streaming legitimately from catch file from from from
30.951 || refactor the time helper || statistics class class class a class class the the a the the a a a from from from from from from
30.951 || fixed a bug where trailing headers are not written || lockout class class class the class a class class class the from from from from from from from from from from
30.951 || fixed a compile error || a a a a a a a table a a a a table table table table from from from from from
30.951 || hive <num> sql std auth property missing from whitelist hive exec dynamic partition mode thejas m nair via gunther hagleitner || statistics class for a class for check messaging check directory file check equal from collections collections directories shutdown check collections file
30.951 || update a new version version name odyssey v <num> <num> <num> g <num> df <num> version code <num> || statistics class a a class check class test test test class test for test system test test from test test from
30.951 || added a convenience constructor || statistics class class class class a a a for for for for for from from from from test test test test
30.951 || added a convenience constructor || statistics class class class a a a a a a test test test test test test test from from test test
30.951 || hive <num> beeline force option doesn t force execution when errors occurred in a script ferdinand reviewed by xuefu zhang || statistics a a a a a test a class a class test from of cli a memory workers from from from
30.951 || took care of the case where a message implements both http message and http chunk || text a for class class class class class a a a test test test test class test class test test from
30.951 || derive np topic worker threads based on system config <num> || statistics class with for check than check directories system check check directories directories check check check check check check check check
30.951 || adding cross language tests for aes eax aead || class a the class class class for class class class for class test class test test test test test test test
30.951 || resolve a warning about unboxing operation perform unboxing explicitly || text class a with with of system check check revert revert revert revert from from from from from from from from
30.951 || corrected the version to <num> <num> || statistics class the class class a class a a a a a a a a a a a a a a
30.951 || fixed a mistake during optimization || class a a than from directories directories directories directories brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams
30.951 || fixed a bug when saving a row that was already in the db closes <num> || statistics class class class the class test test class test test class test class test test test test test test test
30.951 || make buildtools dependency in test scope and a few updates in pulsar client impl <num> || text with table with with with with with with test test method from method check test from from from from from
30.951 || do the analyse of path parameter before http entity generation to avoid a path parameter considered as the entity || class class table a a a with a with test workers check directories overlap check cassandra directories rates check check catch
30.951 || fix a reservation processing bug || statistics class a for class a class a a a a a a a class a class class class class class
30.951 || fixing a test failure || class class a table a a a a a a a a a a a a a a from from from
30.951 || fixed a null exception when using markers with pie chart || table table table test a the check than memory javadocs from directory from from from from from from from from from
30.951 || made the id in packet entity spawn unsigned || text class precondition class the class stream fluent memory catch from from from from from from from brandonwilliams brandonwilliams brandonwilliams brandonwilliams
30.951 || prevent integer overflow for big data sets || statistics class table for with with the check from from from from from from from from from from from from from
30.951 || changed alert s instance variable logger to class variable and made it final || class table a a a the a a a method test test javadocs check memory from from from from from from
30.951 || enable power save mode only when not installed from the play store || text table a parser check system flag check messaging if directories from catch timer conf check brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams
30.951 || add http methed for stest http test case || class table with table with with with table with test with from from from from from from from from from from
30.951 || fixing flaky test || class a a javadocs table test test test for for for for for for for for for from from from from
30.951 || expose a public default executor in background executor || class table a table a a a a with a check a a a check a check a a a check
30.951 || rename log file from alibaba to custom access <num> || statistics class class a a a class of class test class test class class class class class class class class from
30.951 || use different columns for control and test session properties || text with table with with with with test check check iterable from peers peers peers peers peers peers peers peers peers
30.951 || fixed a minor checkstyle warning || statistics table table a a class a a a a a a a a a a a a a a a
30.951 || rewrite java doc of include categories create filter class || statistics class for with class with test for class check directories directories directories directories directories directories directories directories directories directories directories
30.951 || prevent the world generator selection from reverting to the first entry after customizing modules || text class a a check check from from from check memory from check catch file directories brandonwilliams checksum brandonwilliams checksum brandonwilliams
30.951 || fix test failures due to migration of allow only known users to login from server to auth config || text a javadocs class class avoid from flaky remove catch file file consistency directories brandonwilliams consistency brandonwilliams simultaneous brandonwilliams brandonwilliams brandonwilliams
30.951 || change the method to expand the project tree in the split editor feature test || class table class with table with with with a with class check class memory test test test memory from from table
30.951 || add null check <num> || class table check a a a a a a a a a a table table table table table a a from
30.951 || get table rule by actual table name || class table with stream test javadocs thread flaky from directories directories directories directories directories directories directories directories directories directories directories directories
30.951 || revert part of r <num> current node is not included in cluster get mmebers so previous test was correct || class table with with with with with with with test with from test test method method shutdown memory from from from
30.951 || disabling a couple of failing tests in opera || class class a table with table check than timer file from than directories directories directories directories brandonwilliams checksum peers checksum checksum
30.951 || change the agent log level to millisecond <num> || class a with with the class the a a a table table table table table table table table table table table
30.951 || removed a unnecessary period || class a a a a a a a a a a a a a a test test test memory memory from
30.951 || don t trigger home button gesture when launching recents from other apps || statistics class table a class class with fix with with streaming check check revert revert from from from from from from
30.951 || add version support for qp from solrconfig || class a a the check test with class flaky check from from from from from from from from from from from
30.951 || add transitions collected from on create transition via transition utils add transition || table table with with http race race race flag table before from from flaky from from from from from from from
30.951 || add a system property for the stencil in case config is not available || text class a a a workers messaging messaging dead annotate from immutable from annotate catch file from brandonwilliams peers peers peers
30.951 || relax test assertion when jacoco is enabled || text class for with with with with table test table from from from from from from from a a a from
30.951 || fixing a minor logging mixup || class class table a a with with test test test test test test test test test test from from from from
30.951 || removed a cast || text class a collections from directories directories directories brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams
30.951 || made the output like it was before || precondition the journal journal journal journal journal journal journal journal journal journal journal journal journal journal journal journal journal journal journal
30.951 || fix a regression in json node || class class a table for with with with from from from test test test from from from from from from from
30.951 || use a new object every time for security review by schultz || statistics class a a class remove memory directories than directories directories flag flag flag flag flag flag flag flag flag from
30.951 || hive <num> explain dependency does not capture the input table namit via gang tim liu || table with with system class comment check check class class system check shutdown check timer workers from from from from from
30.951 || update javadoc in sql scripts test execution listener || text class with with with class comment test class class a a a a a a class class class class check
30.951 || hive <num> selecting from a view and another view that also selects from that view fails kevin wilfong via namit || statistics for a class with class class test class class test class a class test class a test a test class
30.951 || returns this from on create layout for components which can resolve || text class a javadocs class class class class class flaky class check directories from from from from from from from from
30.951 || notate phone number for too many ams || table table for race race race messaging workers timer from annotate annotate annotate annotate annotate annotate annotate annotate annotate annotate annotate
30.951 || remove epsilon from physics engine manager || text table the the a for table from from from from from from from from from from from from from from
30.951 || add the missing documentation || text class check table the check test test memory test test memory memory memory memory memory memory memory memory memory memory
30.951 || remove dead code from tree walker <num> || class table the system test from method with from from from from from from from from from from from from from
30.951 || modify append insert values token || table table table values with some with values values values values values values values values values values values values values values
30.951 || correct the hpack header table size configuration || text table with with with with with with class from values from class class class from from from from from from
30.951 || adapted the ruleset xml || statistics class the a with stream table table for for for for for for a a table from from from from
30.951 || fixing compilation issues in kernel <num> util test || text class with check test check a check from check from from from from from from from from from from from
30.951 || remove a useless try catch || text class the a class class test class a a a a a a the the the the the the the
30.951 || adjust order of initialization with field order || text class class with with javadocs avoid memory directories directories directories directories directories directories directories directories directories directories directories directories directories
30.951 || don t fire resume upon init only when returning from background || text class table a with class workers timer workers from from brandonwilliams from directories brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams
30.951 || hive <num> llap registry acl check causes error due to namespacing sergey shelukhin reviewed by prasanth jayachandran || text class for with with with flaky check from check directories directories never memory catch timer endpoints memory collections from from
30.951 || hive <num> insert fails if target table columns are not lowercase naresh p r via ashutosh chauhan || text table with test class test test class test class check from timestamp memory flaky from system before catch file from
30.951 || changed the name of the constructor variable klass to test class reveal its true purpose || text class class a a table a a table with with with with with with with with with with with with
30.951 || use a linked hash set to preserve ordering || text class a table table check workers from check from check check check check check check check check check check check
30.951 || improve message when measure value type not consistent with metric s || table table with with race with javadocs from from moe from nodetool directories brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams brandonwilliams
30.951 || remove useless attr of enhanced class instance context || text class the class class the class check check the the a a a check check check check from check from
30.951 || remove the prepare statement clear for mysql lur cache strategy || text class the a workers from messaging from directory timer annotate moe from peers peers peers peers peers peers from from
30.951 || refined the test case || precondition the precondition journal journal journal journal journal journal journal journal journal journal journal journal journal journal journal journal journal journal
30.853 || set re plugin class loader to thread s context class loader || class class the remove avoid constructor remove avoid than than flaky
30.853 || added the turquoise slayer helmet to the slayer plugin || class class class class the the class class remove directories than
30.845 || changed the interruption interval of executor shutdown util just in case the i o thread is not interrupted on time this sometimes happens on ibm jdk || statistics class a a class the class class the class class class class class class class catch file lyuben lyuben before test from directory catch
30.829 || add fields and getter to test class article || class class class check the remove memory avoid shutdown memory avoid memory memory memory memory memory memory memory memory memory
30.829 || hive <num> support the mod function teddy choi via ashutosh chauhan || class class avoid the remove the a safety avoid than than than than than than than than than than than
30.829 || throw a runtime exception instead of silently failing when the framework encounters a model with no default constructor || class class the the the the the class master master remove than user than from check flaky check directories check
30.829 || hide utility class constructor || class class class test class class class class class class class class class class class class class class class class
30.829 || add clone method return type must match class name rule || class class class class class avoid the check avoid memory the avoid the avoid avoid avoid avoid avoid avoid avoid
30.829 || add a version for the apex language module || class class class the the class class check check the check avoid check avoid check check check check check check
30.829 || avoid possible poller error with sendfile || class class the the class class the the class class class class class the the the avoid from from from
30.829 || make suppliers type from string more null hostile || class class the avoid the the avoid check master shutdown from from from from from from from from from from
30.829 || avoid index out of bounds in matchers same argument || class class the the the class the class remove than the avoid the the the the the the the the
30.829 || tweaked the javadoc || class class the class class the the class the the the the the the the the the the the the
30.829 || added the deprecated method back || class class class class class the class class class class class class class class class class class class class class
30.829 || update the checkstyle rules || class class class test check test the class class class class class class class class class class class class class
30.829 || disable test for now as it behave different on different os will fix it after the alpha release || class class class class class the class class path memory directories javadocs workers revert check messaging file redisson check workers
30.829 || prevent possible class cast exception || class class class the class workers thread from from from from from from from from from from from from from
30.829 || add module info java and create a multi release jar to comply with jpms pull <num> || class class class class the the class the class class a the class avoid than avoid the the the the
30.829 || remove the crc check for local load models || remove from system from collections messaging from javadocs inet annotate directories from from from from from from from from from
30.829 || publish context on the page || class class check class class class the class class class class class class class class class class class class class
30.829 || add request long max value in on start to fix the backpressure issue of debounce || class class class the remove remove remove from than remove from remove remove than than than than than than than
30.829 || deprecate filter to bean proxy in favour of the simpler and spring core provided delegating filter proxy || class class remove the remove master remove remove workers shutdown check than check catch timer overlap from from from from
30.829 || add api to access load balancer executor from load balancing rx client || class class class class the class a the class class for check directories from from from from from from from
30.829 || modify file menu filter class for showing move option when it is appropiate || class class class check check check check check shutdown check check check javadocs check from from from from from from
30.829 || add null check at start of update extents on block item box shape || table table from from from system from brandonwilliams check dead file from directories from directories from from from from from
30.829 || gave entities and tile entities access to the second render pass for translucency || class class the the the the the check the revert memory than remove than than than than than than than
30.829 || fix a data race when determining whether or not check for time outs || a remove user memory shutdown remove than than consistency before than directories directories directories directories directories directories directories directories directories
30.829 || hive <num> avoid optimizations for analyze compute statistics vineet garg reviewed by ashutosh chauhan || text class for class for class class for class the class flaky safety a memory catch file check directories directories
30.829 || add node measure event and passing the callback to java layer || text class a a a a a a class the class class class class class class class class class class
30.829 || hive <num> enable bucket map join by default for tez deepak jaiswal reviewed by jason dere || text class for class class master the the check directories deprecation deprecation src javadocs flag before dead file check brandonwilliams
30.829 || fix a bug to reconnect to cat server after disconnected || class a the class class master remove check workers remove remove remove remove remove than than than from from from
30.829 || fix a typo in the description of the bing tile at function || statistics class a class for a class class class class a class a class class class class class class class
30.829 || escape a colon in protocol names || statistics class class a a class comment a class class class class class class class class class class class class
30.829 || fix an illegal argument exception if the first use of an internal response object requires jaspic authentication || statistics class a the check system the memory check directories directories directories revert revert directories revert system check memory check
30.829 || add null check to int long math to prevent null pointer exception || text a a a constants class memory check remove the memory than than than than than than than than than
30.829 || wrote class javadoc || lockout class for class class class class class class class class class class class class class class class class class
30.829 || ignore javax ws from power mockito address rebase issue || text class class master consistency messaging catch catch timer catch parser from from from from from from from from from
30.829 || fix a checkstyle violation || statistics class a class javadocs class class class class class class class class class class class class class class class
30.829 || fix the nullsafe type errors on image format java || statistics a a class class class class the class a a a a a a a the the the the
30.829 || don t construct a new firefox binary if one is already provided || text class a javadocs a class test class class class class class class class class class class class class class
