Bleu-score || Original Commit Message || Generated Commit Message
25.092 || remove getter to master route only in hint manager || provide getters to the ldap authentication handler <num>
25.092 || revert extended token vocab search to the grammar subfolder || added assert file not exists to test kit
25.092 || update javadoc of security realm prefer low case ids || treating empty realm the same as missing realm
24.985 || navigate the user to the website where we can explain the details mitigations etc || use a different exception for not null to be more spring like
24.953 || remove unused attrib source import || remove unused imports
24.953 || add test for contains usage || add test <num>
24.953 || remove unused undocumented configuration option || remove unused code
24.953 || remove unused local variable step || remove unused code
24.953 || remove unused return null matcher || remove unused imports
24.953 || modify test case for rewrite || add test case
24.953 || remove unused dependency in pom || remove unused imports
24.953 || remove unused platform get server || remove unused imports
24.953 || remove unused and incorrect import || remove unused warnings
24.910 || log a warning if we create the maximum number of threads || set the minimum number of threads to the maximum number of threads since thread pool executor may not do what we hope
24.881 || hive <num> hadoop proxyuser mapr groups does not work to restrict the groups that can be impersonated na via xuefu || ignite <num> hadoop a safer way for user re login in kerberized cluster this closes <num> contributed by reid chan reidchan
24.828 || add link to new pipe blog || add twilio shoutout to registration
24.828 || made class package private ci skip || made device a final class
24.828 || remove second log added by merge || remove empty files after merge
24.666 || give the host and port for a redis server in exceptions if the connection fails <num> || include value of java io tmpdir in message when create temp file fails
24.651 || refactoring static method test descriptor in regression test mode gets the pmd regress property || inject a single kubernetes mock server in the test class hierarchy
24.519 || add a test to show a limitation of static imports || add a failing test demonstrating a crash bug
24.431 || hive <num> fix in the cli so that it does not ignore the first newline character raghotham murthy via athusoo || add single line comments to cli patch by pavel yaskevich reviewed by jbellis for cassandra <num>
24.418 || fix test iw test thread interrupt deadlock to properly close abort its writer || add debug message when saving an attachment to sd card fails
24.418 || hive <num> resource plan retrieval looks incorrect harish jaiprakash reviewed by sergey shelukhin || remove additional crlf when there s no content disposition close <num>
24.418 || hive <num> guaranteed npe in ddlsemantic analyzer jason dere reviewed by vaibhav gumashta || remove the board name from the cell only in the title
24.418 || hive <num> generic udtfexplode throws npe when given nulls paul yang via namit || fix the build for <num> since integer value of is <num>
24.378 || add base entity annotation for entity super classes || adding annotation for default password hashing algorithm
24.378 || handle different forms for tlsv <num> tlsv <num> || add tlsv <num> cipher suites to whitelist
24.378 || set a name to all cfu related threads || give the profile writer thread a name
24.333 || add fields and getter to test class article || adds annotations in response to api feedback
24.333 || reduce execution dir retention to <num> min <num> || ignite <num> format of uptime for metrics
24.333 || adds progress res to the hash code calculation || set max events per sec to <num>
24.333 || add failing test case for extend type resolution || add fix imports only to help text
24.333 || use standard <num> k buffer to copy databases || reduce large uri to avoid split write
24.333 || revert hbase <num> mark canary as public evolving || delete data fetching environment builder java <num>
24.333 || remove some declared exceptions that are never thrown || remove unused private properties from the linter
24.333 || remove tests that apply to google internal apis || update checker framework to <num> <num> <num>
24.333 || add contact and team to known other tags || add back compat indices for <num> <num>
24.333 || don t attempt to annotate anonymous class declarations || add fix imports only to help text
24.333 || add an explanation for argument selection defect checker || increase the default timeout for integration tests
24.333 || add tests for bug in guarded by checker || update checker framework to <num> <num> <num>
24.333 || fix bug for mysql alter table modify column || add header to my vote icon column
24.333 || add java doc for proxy max working threads || delete data fetching environment builder java <num>
24.333 || modify the fork block version enum to <num> || don t request migrations from <num> nodes
24.333 || clarify method java doc to match class documentation || delete data fetching environment builder java <num>
24.333 || alters serialization marker to include the mockmaker engine || updating serial version uid to <num> <num>
24.333 || tweak description of add on command line args || add fix imports only to help text
24.333 || include subject alternative name extension in generated certificates || ensure stable ordering of fields in dn
24.333 || replace concatenation in log message with parameters <num> || delete data fetching environment builder java <num>
24.333 || added new failing test case for act <num> || remove null pointer exception from test runs
24.333 || updating version from <num> snapshot to <num> snapshot || add fix imports only to help text
24.333 || add live tv flavor <num> another firetv fix || delete data fetching environment builder java <num>
24.251 || correct a comment chunked filter is at <num> constants chunked filter identity filter is at <num> constants identity filter || fixed an npe in the filter code oops a null filter is the same as always true
24.233 || hive <num> hive meta store client needs a <num> arg constructor for backwards compatibility andrew sherman reviewed by sergio pena || make local one the default cl for hadoop patch by alex liu reviewed by brandonwilliams for cassandra <num>
24.215 || add mary sunitha joseph to the list of contributors || adding chrome enterprise platform keys to the externs
24.215 || add mart m gi to the list of developers || adding chrome enterprise platform keys to the externs
24.215 || add thomas peyrard to the list of contributors <num> || adding chrome enterprise platform keys to the externs
24.215 || add ondrej mih lyi to the list of contributors || adding chrome enterprise platform keys to the externs
24.149 || hive <num> hive rename partition expects catalog name to be set naveen gangam reviewed by thejas nair || ignite <num> sql copy command fixed table not found issue on the client node
23.804 || fixing bug where count database was not updated with new val in keyed count updater finish batch || fix bug in fixed length stream sink channel that was breaking persistent connections
23.776 || hive <num> fix vertex start logging for tez gunther hagleitner || ignite <num> broke spatial index initiator for experiment
23.770 || keep the hostname and cause text in separate fields of remote cause || improve the error messaging when the network address is invalid
23.770 || improved the error handling send back <num> if the access is forbidden || remove remaining code parts indicating something with jsonp fixes <num>
23.770 || add method target for use with auto value s abstract property methods || remove the type target from the cache control annotation <num>
23.770 || enable power save mode only when not installed from the play store || disable new btle scanning it does not work for me
23.657 || add unit test no unicode || add test for <num>
23.657 || added another config roundtrip method || added a convenience method
23.657 || added a regression test case || fixed a test failure
23.629 || revert hbase <num> disable test memstore labwithout pool || disable the cli integration test <num>
23.613 || revert hbase <num> set down the client executor core thread count from <num> to number of processors || forcing the number of selectors to be at least <num> if not explicitly provided
23.562 || include the optional content length header in http <num> responses where an appropriate value is available || setting the content length to <num> should not write a header safety first
23.489 || fix a bug that get position returns wrong index when group does not exist || keep index as a member variable since it doesn t change
23.420 || rename method in input file from get base dir to get file base dir || added the get file method to return the source image file
23.402 || improve request interceptor is parseable media type || ignore tap events for invalid media
23.402 || internalize constants to not rely on jdks || rename view log to show permissions
23.402 || ignore the slow trigger manager tests <num> || ignore two failed test cases temporarily
23.402 || adding job list to the project page || adding request code for delete site
23.402 || moving utility code to the base class || add method that casts to short
23.402 || add non arg constructor test to suite || remove path test from the tests
23.402 || add md <num> to put ojbect result || delete ok http <num> downloader java
23.402 || reset initialized flag instance while destroy <num> || destroy allocation with script intrinsic lut
23.402 || revert extension of timeout for debug purposes || set timeout back to reasonable value
23.402 || update unit tests to use dbcp <num> || delete ok http <num> downloader java
23.402 || simplify covert aliases to lower case too || avoid reference from model to converter
23.402 || generalize multiple param values to use iterable || allow values between <num> and <num>
23.402 || add nonnull for methods run supplier with || add iae around frames in condition
23.402 || enable the immutable checker as an error || remove path test from the tests
23.402 || updated the flickr api to use https || adding nobu <num> to readme txt
23.402 || fixing bug with screen rotation on tablets || annotate component callbacks with nullability annotations
23.402 || dispatch accept for terminal nodes to visitor || eliminate empty visitor static in dx
23.402 || revert explicitly route dns servers into vpn || fix the removal of dns entries
23.402 || restore the enabled state of passive scanners || add explicit close of scanner input
23.359 || add no args constructor || add constructor
23.359 || add all args constructor || add constructor
23.359 || add orchestration facade test || add test
23.359 || add other test cases || add test
23.353 || hive <num> allow user to change number of listener thread in llap task communicator zhiyuan yang reviewed by rajesh balamohan || make local one the default cl for hadoop patch by alex liu reviewed by brandonwilliams for cassandra <num>
23.022 || improve logging and error message when jnlp is already in use || update test now that default is always from disk
23.022 || use full display name by default for model links to items || ensure key provider returns unique key for each item
23.022 || hive <num> test spark client throws timeoutexception szehon reviewed by brock || increase android e <num> e timeout to <num> minute
22.988 || fix bug in heatmap java x and y arrays are not passed to constructor method || set dl train valid mse to na n initially instead of infinity
22.951 || blocking mode doesn t work for me with apr in some cases if the nonblock option isn t set as well || set keepalive on messaging service connections patch by jianwei zhang reviewed by jbellis for cassandra <num>
22.870 || create new shortcut info when dropping predicted deep shortcuts || don t crash when adding a shortcut
22.870 || add owner to know attribute list of user task || add ck change log to about dialog
22.870 || drop long upgrade tests from versions <num> and <num> || add infinispan subsystem model version <num> <num>
22.775 || add a serial version uid to hudson env vars to avoid deserialisation errors || add network stack to allowed log sources in statsd testdrive
22.775 || resolve storm <num> fobbiden to register same name metrics in different time bucket || revert src jvm backtype storm utils utils java to original
22.722 || add test for pr <num> || add test
22.722 || fix test for new indents || fix test
22.722 || add test interface declaration resolve || add test
22.722 || fix test failure on windows || fix test
22.722 || add getter access level protected || add getter
22.722 || add getter access level none || add getter
22.722 || add log for costing flush || add log
22.709 || replaced the mouse listner by a mouse adapter || replace mouse listener with mouse adapter
22.609 || using non final variables to lock can cause thread safety problems according to my understanding it is appropriate to add the final keyword here || prevent invalid file names to be generated as colon is not valid in a file name on windows
22.529 || changed the class search thread to always notify the listener that the search has finished in case of some exceptions the listener was not being notified || fix the bug of alias not right matched if there is no blank between alias name and right parenthesis
22.473 || update version date to <num> <num> <num> || preparing version <num> <num> release
22.473 || add new test for all runtimes for || add regression test for <num>
22.473 || setting version of trunk to <num> snapshot || bump version to <num> <num>
22.386 || add a method to shutdown thread pool || add shutdown to channel group
22.386 || add thread safety test for constructor expression || add test case for <num>
22.365 || remove java utils logging || remove empty files
22.365 || remove java <num> code || remove empty file
22.365 || missing import my bad || removed unused import
22.365 || remove unused try finally || remove invalid nocommit
22.365 || remove unused catch block || removed unused import
22.365 || remove uneeded since todo || remove unused file
22.365 || deleting empty test case || remove empty files
22.365 || improved the error message || improve error handling
22.365 || revert auto import changes || remove unused import
22.365 || remove taboo app name || remove empty file
22.365 || remove unnecessary catch block || remove empty files
22.365 || remove unnecessary connection allocation || remove empty file
22.365 || remove debug from reachtopology || remove unused file
22.365 || add photo process layout || add test case
22.365 || add count distinct tests || add test <num>
22.365 || add trial version exception || add test case
22.365 || remove log for debug || remove unused file
22.365 || modify the hard code || remove unused code
22.365 || delete the unused code || remove unused imports
22.365 || remove core site xml || remove unused imports
22.365 || added some junit tests || added new test
22.365 || remove some experimental stuff || remove unused import
22.365 || remove useless null check || remove unused file
22.365 || simplify test correct comments || fix broken test
22.365 || remove string utils use || remove empty file
22.365 || remove unused deprecated code || deprecate unused method
22.365 || remove an implemented todo || add a todo
22.365 || deprecate unused unnecessary code || deprecate helpers reference
22.365 || couple more unused imports || cleaned up imports
22.365 || remove needless unchecked suppression || remove unused file
22.365 || removing unnecessary public modifier || remove unnecessary getter
22.365 || remove not a problem || remove empty file
22.365 || add sql parsing engine || add test cases
22.365 || remove useless method calls || remove unnecessary code
22.365 || add instance state service || add java doc
22.365 || adjust import package sequence || remove invalid import
22.365 || adjust import package sequence || remove unused import
22.365 || remove clear statement logic || remove unused import
22.365 || add keyword for postgresql || add test case
22.365 || add remove for contract || remove empty file
22.365 || remove the rlp code || remove empty file
22.365 || modify witness service topic || removed empty service
22.365 || modify hand trx log || log the error
22.365 || remove utxo type support || remove empty files
22.365 || remove dupicated number refresh || remove unused import
22.365 || add localwitness size limit || add unit test
22.365 || fixed a discarded test || ignore test <num>
22.365 || remove error type invalid || remove empty file
22.365 || made settings field final || initialize settings object
22.365 || remove outdated code comment || remove empty files
22.365 || fix test with fps || remove obsolete test
22.365 || add tests in suite || add test case
22.365 || fix some quality flaws || fix broken test
22.296 || hive <num> missing return of compression codec to pool owen o malley via egc || fix bug while writing data to parcel in telephony histogram java
22.296 || hive <num> lots of special characters are not handled in like jonchang via kevinwilfong || change the way test results are reported for better ide integration
22.220 || add flipper debug cache key factory || add missing c headers <num>
22.220 || adds api to block all touches || update version to <num> <num>
22.220 || adding ui to serve the log || remove unnecessary info log line
22.220 || add interface for user defined class || adding support for double proeprties
22.220 || add hints about warning kind <num> || tweak notebook preview warning message
22.220 || remove sync clone to be consistent || remove empty files after merge
22.220 || draw the specified background if present || add shadow canvas draw color
22.220 || add java doc for sharding encryptor || update encrypted map decorator java
22.220 || modify the gas value about storage || modify default frame stroke weight
22.220 || simplify array prediction context is empty || remove empty files after merge
22.220 || set ready state when closing manager || synchronize the read state field
22.220 || add tool tip to response tab || update version to <num> <num>
22.220 || remove timestamp from log appender helper || remove empty files after merge
22.220 || set default buffer size to <num> || modify default frame stroke weight
22.220 || detect crashlytics from the property file || disable crashlytics for debug builds
22.220 || remove unused purge snapshot query qualifiers || remove long deprecated values locale
22.220 || remove dependency in old db client || remove empty files after merge
22.202 || made the default invoker of desktop util to be the browser launcher if desktop is not supported || add support if desktop browse uri is not supported ubuntu with latest java version
22.185 || fix the nullsafe type errors on libraries fbcore src main java com facebook common file file || don t log file not found exception while reading cache index file
22.144 || throw nasty warnings if jaxp <num> support isn t present || prevent xxe in remote filesystem browser fixes <num>
22.144 || showing success messages on the top and other minor changes || remove redundant assertions and stabilise abort test <num>
22.144 || mention summary jelly view from hudson <num> in the javadocs || update the javadoc for the clip path fix
22.144 || remove too generic test vectors which make the test fail || add line by line to the usage output
22.144 || fix bug in key hashcode with null names or metric || hash code crashes if versioned value is null
22.144 || avoid deprecated code and provide consistent output regardless of platform || using standardised way of encoding urls closing <num>
22.144 || add generated message to list of well known immutable classes || modify the column names of druid sql panel
22.144 || suppress options warnings when setting the source and target explicitly || modify the column names of druid sql panel
22.144 || replace anonymous classes with method reference in web service test || add test of no server compression when requested
22.144 || improve batch medium tester to allow registration of several metrics || add logd processed lines to vespa metric set
21.950 || fix the nullsafe type errors on ui thread immediate executor service java || maintain an instance reference to the current upload service
21.950 || build history graph now shows unstable and aborted builds in proper color || fixed blue and green switched to display correct color
21.853 || remove unnecessary call to recycle recycle will be called by ptoocol as part of releasing the connection || don t have navigation bar apps app hover listener mark events as consumed
21.810 || hive <num> in place update for ho s can t be disabled bing li reviewed by rui and anishek || don t require res dialog text for notification if using a custom report dialog
21.810 || hive <num> drop table with qualified table name ignores database name when checking partitions jason dere via thejas nair || ignite <num> sql copy command fixed table not found issue on the client node
21.753 || throw parse exception instead of illegal argument exception || throw nicer exception if invalid list
21.753 || add eugene zimichev to the list of contributors || add media log to watchdog stacks
21.753 || add props for yaml master slave rule configuration || add xml validation for security subsystem
21.723 || fixing typo r <num> changed response body length so test needed to be updated || changed the mistakenly identified rfc to <num> as tim intended
21.651 || hive <num> iso <num> <num> text output has fragments of previous longer rows appended yongzhi via xuefu || fixed the last remaining rat warning which showed up in <num> <num> rc <num>
21.651 || don t need an info log message every <num> s when the farm war deployer is running || ignite <num> mvcc removed unnecessary log message about inactive vacuum stop this closes <num>
21.566 || hive <num> bytes column vector init buffer should clean vector and length consistently l szl bodor reviewed by jason dere || ignite <num> proper type name extraction in portable context for classes that ends on sign
21.561 || fixing content description of a promise icon that is fully downloaded || adding progress information for preload icons in content description
21.561 || disable test schedule impl test because of false positives on travis || disable test that fails when inotify watch limit reached
21.508 || throw illegal argument exception for n docs <num> to avoid null pointer exception || pass score docs in order in custom boost factor query
21.508 || hive <num> temporarily disable test ssl test sslversion ashutosh chauhan via thejas nair || disabled a failing test with a comment to investigate why
21.508 || hive <num> npe on show grant for global privilege navis via thejas nair || warn error if db name is not specified for mongodb
21.508 || hive <num> increase hive mapjoin cache numrows default value namit jain via zshao || update server properties tests to reflect updated default internal proxies
21.508 || simplify code we already have the service for this context so use it || add javadoc since tags for new additional tomcat connectors methods
21.508 || reflect support for get time zone zone id in android jdk libs checker || migrate mock proto support from js library to js lib
21.508 || add a new line in the annotaiton body to conform to google style || remove the type target from the cache control annotation <num>
21.448 || hive <num> empty method in test client command hook factory peter vary via ashutosh chauhan || remove empty static initializer from unit test for on master branch
21.150 || hive <num> hive streaming connection swallows exception on partition creation prasanth jayachandran reviewed by sergey shelukhin || use illegale state exception to be consistent with rest of bitmap class
21.150 || hive <num> hive security authorization can be disabled by users aihua xu reviewed by yongzhi chen || add gl <num> source collector fields to message and message result filter
21.146 || expose executor required so servlet <num> async implementation can use the container thread pool when a new thread needs to be dispatched e g from async context start runnable || swallow unchecked exceptions in immediate future listeners created by moe http code google com p moe java moe migrated revid <num>
21.133 || adjust hash code based on feedback from paul elschot || add hash code in uicc access rule
21.133 || set the right content type for json api results || accept media content type application octet stream
21.133 || modify support customer media type at up string function || verify media type in discovery jersey provider
21.094 || highlighting params in common params changed to non static || flatten multiline text snippets in search results
21.094 || handle correctly missing view read permission during view deletion || add null check to view visibility checker
21.094 || add jedis pool constructor that takes only host string || add ability to override timeout in drpcclient
21.094 || add deprecated annotation for android app fragment related parts || add fix imports only to help text
21.094 || add a test about being embedded inside another expression || add fix imports only to help text
21.094 || add negative test for stream utils get stream contents || remove occurrences of string buffer input stream
21.094 || add latency time record and let disconnect loop synchronized || add override annotations to peer event listener
21.094 || made a slight perf improvement of single repository <num> || place a comment in the right spot
21.094 || add new default csrf token for owasp csrf guard || accept any path for include statement for
21.094 || adding missing parameter to include process variables in rest || remove spurious indentation introduced in earlier cl
21.094 || disable unstable tests in it new issues measure test || try a different combination of ignored tests
21.094 || rename metric ws search action variable following java standards || delete data fetching environment builder java <num>
21.094 || update object ids to <num> <num> <num> rev <num> || add missing open gles <num> bitfield constants
21.094 || update npc ids to <num> <num> <num> rev <num> || add missing open gles <num> bitfield constants
20.982 || set m state m current stable state in on animation cancel || reset the animation on each screen when swiping
20.982 || preserve top bottom padding in prediction row view on updating insets || fixing npe in launcher app widget host view
20.982 || add a test case to support some work for bz <num> || fix broken integration tests for replica set support
20.903 || make hash code and compare to methods final since equals is marked final || add trivial hash code functions for tests which override equals
20.733 || add a regression test for <num> || add regression test
20.642 || improve app manager s comments || improve auto adapt strategy
20.642 || keep that in a variable || remove unused local variable
20.642 || add long string unit tests || add test for <num>
20.642 || fixed an overzealous form validation || delete an empty file
20.642 || exposed the method for reuse || added a convenience method
20.642 || update panic responder activity java || update custom cling params
20.642 || add infinity reading tests <num> || add relu ranking function
20.642 || remove direct date time usage || add date format method
20.642 || update message id factory java || removed empty java file
20.642 || modify the cat tmp file || removed empty java file
20.642 || remove code for identify type || dropped dead code files
20.642 || use the <num> in message || add workaround for <num>
20.642 || fixing a minor logging mixup || improve logging for <num>
20.642 || simplify the nio poller loop || update the error message
20.642 || remove comments used to debug || addressing pr review comments
20.642 || remove redundant double cause initialization || remove unused exception constructors
20.642 || throws new exception removed tabs || removed empty java file
20.642 || add the allow change delegation || fix the test case
20.642 || add use curved edges feature || add sigmoid ranking function
20.642 || enhance client cert file chooser || delete an empty file
20.642 || troubleshooting travis jdk <num> build || see <num> <num> log
20.642 || fix quality flaw npe check || removed duplicated null check
20.608 || hive <num> function name is not normalized when creating function rui reviewed by xuefu || don t show help when unable to navigate to function
20.608 || hive <num> bug in sampling if buckted table is empty he yongqiang via namit || show a trailing slash for directories in the changelist table
20.601 || introduce authentication manager as a variable to avoid dependency to hudson filter || change the test to match the more general api
20.601 || remove wasteful string builder allocations which just call string value of anyway || add aioobe when trying to remove outside the array
20.601 || prevent issue due to attempt to replace a node with itself <num> || prevent constant exception in frame buffer set target index
20.601 || don t store job request async in db to avoid race condition || use another executors to prevents blocking the broadcaster broadcast
20.601 || activate verification with timeout test should allow timeout verification in order <num> || disable test that fails when inotify watch limit reached
20.415 || revert xmlloader java stick with java <num> || fix another java <num> ism
20.415 || fixed an inconsistent handling of context path || add api for context path
20.412 || hive <num> temporary db failure can stop expired token remover thread peter vary reviewed by aihua xu || give a reasonable error message on excel <num> import failure fixes <num>
20.358 || add remaining japanese resources in core src main resources hudson model abstract project sidepanel jelly || fix the names of ccr stats endpoints in usage api <num>
20.358 || hive <num> dbinstall tests broken on master and branch <num> aditya shah via alan gates || fix the names of ccr stats endpoints in usage api <num>
20.358 || hive <num> retrying hmshandler should wrap jdoexception inside meta exception bhushan mandhani via ashutosh chauhan || tidying up the imports should have gotten this the first time
20.328 || add assignable shell metric java to rpc || add license header to maps
20.328 || add functional interface to mapper function s || update layoutlib to latest interface
20.328 || update exception message to non deprecated type || log the unknown message type
20.328 || fix the expected error message in test || fix an error type check
20.254 || revert r <num> since it triggered unit test failures with reads not timing out on gump that were repeatable on at least osx || set keepalive on messaging service connections patch by jianwei zhang reviewed by jbellis for cassandra <num>
20.235 || add a workaround for a jira bug to be removed later as jira is being used for testing || resolve <num> use ordered set when attribute using a set has an ordering
20.152 || hive <num> npe in orc s ppd when using select from table with where predicate prasanth j via owen o malley and gunther hagleitner || remove iterables rotate created by moe http code google com p moe java moe migrated revid <num>
20.038 || update version from <num> snapshot to <num> snapshot || bump version to <num> <num>
20.024 || add equals hash code to allow for comparisons of span or querys || add equals and hash code to result
20.005 || remove a deprecated unused field || remove unused file
20.005 || update xxl job scheduler java || update event java
20.005 || removed unnecessary int def imports || removed unused imports
20.005 || add exclusion for hibernate <num> || add test <num>
20.005 || added a local variable test || added new test
20.005 || add configuration yaml converter test || add test case
20.005 || add unit test for <num> || add test case
19.967 || update trunk to version <num> beta <num> snapshot || bump version to <num> <num>
19.825 || rename keystore files in preparation for adding an ec keystore || adding new rest permissions for output management
19.825 || add some debug code to help diagnose intermittent test failures || add more documentation to the usage message
19.825 || add the draft names to the list of registered names || add fix imports only to help text
19.825 || add further caveat about visitor state get source for node || add back compat indices for <num> <num>
19.825 || add contiguous set to the list of known immutable classes || add missing import to java test description
19.825 || added a version that does formatting || added a convenience method
19.809 || add shared method class shared method from class || remove static fields from exported properties
19.809 || restrict second level schedule for flow trigger <num> || delete ok http <num> downloader java
19.809 || update the javadoc for the job interface <num> || update documentation of exported csv format
19.809 || disable circle ci instrumentation test with network dependency || muting temporarily failing test on linux
19.809 || disable partial image caching in the showcase app || remove the experimental inset for launcher
19.809 || add a big fat warning for security managers || add defaultuncaughtexceptionhandler that logs runtime errors
19.809 || unrestricting new members from security <num> in trunk || delete ok http <num> downloader java
19.809 || update colors implementing redesign suggested by darkon <num> || delete ok http <num> downloader java
19.809 || implement suggestions from self review of r <num> || remove static fields from exported properties
19.809 || modify the line <num> to <num> ms duration || make just now only <num> min
19.809 || avoid null pointer exception in to string buffer || avoid possible npe when reporting errors
19.809 || revise error message and characters to be escaped || allow values between <num> and <num>
19.809 || use the new method to set socket timeouts || cancel the timeout in any case
19.809 || remove class that was deleted some months ago || add reflection support load class test
19.809 || enable use correct assert in tests in tricoder || remove path test from the tests
19.809 || delete the remove cache for proxy prepare statement || delete ok http <num> downloader java
19.809 || add test get auth plugin data without arguments || update test after removing version line
19.809 || add sample of jumping from plugin to host || opening email straight from the app
19.809 || adjust the order of get allow adaptive energy || increase the heap size for tests
19.809 || delete check point before create new check point || delete ok http <num> downloader java
19.809 || fix some class loading issue with proxy testing || sanitize inner class names in logger
19.809 || adjust log msg levels related to plugin dirs || add fhir data formats to docs
19.809 || modify select properties to select idm properties <num> || delete ok http <num> downloader java
19.642 || adding a config to allow specifying jetty header buffer size in exec server || extend use of reflection for port in jetty <num>
19.642 || reduced the log level since this exception usually does not indicate a problem || include the original exception that caused classloading to fail
19.642 || throw io and runtime exception directly without wrapping them into new runtime exception || throw exception instead of returning null on request errors
19.597 || hive <num> fix concurrency bug in serde src java org apache hadoop hive serde <num> io timestamp writable java jon hartlaub and navis via ashutosh chauhan || prevent invalid file names to be generated as colon is not valid in a file name on windows
19.542 || don t show hint when falling back to normal drawer search || prevent possible crash on lollipop marshmallow app search
19.542 || hive <num> sessions on tez npe when quitting cli gunther hagleitner || add requested options to the ssl connection <num>
19.542 || hive <num> fix test cli driver too many open file error || add requested options to the ssl connection <num>
19.542 || move the org apache thrift <num> namespace to something correct sensible || cleanup no need to escape unicode characters here
19.542 || add cka <num> o <num> huk to the list of contributors || update the jmeter logo in the about box
19.542 || fix bug in enum to enum coercion spotted during code review || add missing null check to fulfill equals contract
19.542 || add simple immutable entry to list of well known immutable classes || modify the column names of druid sql panel
19.542 || add test get actual schema name for master slave sharding rule || add tests to cover any string parameter cases
19.542 || ignore test performance by default since it fails without special configuration || fixing verifier tests still few tests in ignore
19.461 || advertise the cli tcp port even when we re going to show a <num> || remove remaining code parts indicating something with jsonp fixes <num>
19.461 || hive <num> unable to process comment line in hive <num> <num> chinna via xuefu || add cp case to the get command output switch list
19.461 || hive <num> bug in partition pruner checking bug in patch zheng shao via namit || add back button to last child in set stack root
19.459 || hive <num> fix npe in file sink operator from hashcode mismatch peter slawski reviewed by prasanth jayachandran || add nullness annotations on the fields in map maker internal map java
19.459 || hive <num> select does not work if different partitions contain different formats namit jain via ning zhang || fix bug <num> the wrong rect user will received in view pager
19.152 || add java doc for get encrypt column name || add java doc
18.926 || adds handling of http only when converting new cookie to string suitable for http set cookie header || remove additional useless string builder to string call in netty response to string
18.908 || removed empty file test value filter java || removed empty java file
18.766 || add no error return option and assign it to the cli when the help command is invoked || add new error codes for rate limit and max use failures
18.737 || hive <num> test column access test read entity direct use same table names jason dere reviewed by vaibhav gumashta || cleaning up the test and commented as support for this api is optional
18.589 || hive <num> like operator should match multi line input gopal v reviewed by jesus camacho rodriguez || fix test parsing of view state id updated for jsf <num>
18.589 || remove unnecessary method call there is no need to send the undeploy message when updating war || fixing npe in workspace remove items by package name bug <num>
18.581 || adding a close method to direct solr connection solr <num> || add a close method to crar to prevent leaking file descriptors patch by pavel yaskevich reviewed by jonathan ellis for cassandra <num>
18.434 || perform ajax requests as a postponed action so that the xhr part <num> || throw an exception when an action is not found
18.434 || report a warning to build log when the selected jdk cannot be found || add target bytecode version <num> i e jdk <num>
18.434 || adds new icu <num> j fluent number range formatter classes to immutable whitelist || add a couple more stubs for new resource tools
18.434 || add java util regex pattern to the list of well known immutable types || add a couple more stubs for new resource tools
18.424 || removing empty file was confusing clover || removed empty java file
18.424 || added one more assertion for convenience || added a convenience method
18.424 || update facebook v <num> v <num> || releaseing version <num> <num>
18.413 || allow my batis mapping file to be customized <num> || bump flink version to <num> <num>
18.399 || add unit test for start rule without eof || add regression test for <num>
18.399 || detect insecure http methods enabled on the server || removed the new http methods
18.328 || add extra test case for math utils cast || add test for parameter expression
18.286 || ignore flaky test flow trigger service test slow tests <num> || disable tests on system audio mode muting
18.286 || fixing class can be static warning in azkaban common <num> || delete data fetching environment builder java <num>
18.286 || expose a new prop to enable merge paths on android || add null check to view visibility checker
18.286 || adding constructor which derive type params in resolved reference type || fix a npe in common js modules
18.286 || reject guard expressions that contain only a simple type name || add fix imports only to help text
18.286 || fix bug for if limit <num> can fetch more results || <num> any failed query is transactional pg
18.286 || remove apache license header it s wrong license is mit || remove manual gradle plugin version management test
18.286 || fixed a bug that was stripping params from media types || verify media type in discovery jersey provider
18.286 || expose current applied levels in brightness contrast and saturation filters || fix bug in simple logger is enabled
18.286 || delete all alerts at once when deleting a site node || delete data fetching environment builder java <num>
18.286 || deprecate the method extension popup menu item is super menu || deprecate helper classes exposed to public api
18.286 || add new aws location in frankfurt germany eu central <num> || adding us gov west for s <num>
18.286 || upgrading weld se <num> <num> beta <num> <num> <num> final || adding notes about weld and container discovery
18.286 || add method for attaching clear listener to icon text field || add java awt font font render context
18.221 || hive <num> fix hive server to accept <num> argument for port min zhou via athusoo || add main method to allow mirror server to be run standalone
18.192 || avoid sort if there is <num> transition || adding array adapter sort method
18.192 || disable the checkindex version test in backwards || fix broken assertion message backwards
18.192 || remove the now redundant set response parser || remove empty files after merge
18.192 || run view port jobs after applying changes || remove empty files after merge
18.192 || adding common props to the job runners || expand the test closes <num>
18.192 || delete tmporary file created during a test || making use of test folder
18.192 || added a clear method useful for testing || make the iterator method public
18.192 || hive <num> fix typo of previous patch || take screenshots of pausing activity
18.192 || add more null guards for jdbc type || fix a null pointer bug
18.192 || fix bug in limit in from class || ignore default catalog in sql
18.192 || add an end condition to this loop || add default case entries findbugs
18.192 || disallow nulls in type spec add superinterfaces || include shapes in layout lib
18.192 || initialize locals with init value fixes <num> || add regression test for <num>
18.192 || remove color from pie chart dummy data || remove empty files after merge
18.192 || fix the case reconnection doesn t work || synchronize the read state field
18.192 || remove incorrect validation in active scan api || remove empty files after merge
18.192 || fix a line number on a test || remove unused import in test
18.192 || add documentation link in cluster error message || add test for parameter expression
18.192 || remove log to console in unit test || remove system out debug code
