commit,classes
28908bebcc2918b1bf0a0fa77670cf84a5e90cd0,"[('completion', 0.6244058549072027)]"
b9bb0fb3cd7c866464a12297b27429cf44482a04,"[('fix', 0.6281164554251321)]"
d62393057b8cfa5dd47b2b52c90c53fd24280f71,[]
e5773807a3759ffa392b8572a3fd86c2a6e647e9,"[('fix', 0.562564460867781)]"
310e03da539de7142a64a97c951ea77238784c30,"[('fix', 0.5789435627116903)]"
c77bf8bf499431b231373f92e8ce64401c545b33,[]
5e6f814ed7e4c0d97390438d899f245b4ed3a658,"[('fix', 0.6060543516446129)]"
9d00911476c26174c0349ff7eedad4b6aa3c62ea,"[('fix', 0.5678967671977113)]"
773b25629a956697b063ad4e8537a16aed9d30b0,[]
8eebf4b34fb23bd4372f3dd38f371e5d21ce3015,[]
34cef583c7a13b82949af5a6a773a42fb67c18ab,"[('fix', 0.5408422042948541)]"
4082e9cbce7591004302596d1aa2a2f6af2694b6,[]
9fb02e99069a09cc1bd668222a3bf5a16a220fe5,"[('fix', 0.6622581735884637)]"
670ac30155331cd427370c71c8c9a0f2ddeed5f7,"[('completion', 0.6342393514219952)]"
2dd8b193f75f31fdfab1a938775597f108384b5e,"[('fix', 0.6237697965703503)]"
6379a46f1fc5661b39e3ee29041c9d0cd06436dd,"[('fix', 0.5497910590604156)]"
faa53b2a4806bb3ac8a72de9f6e2a8ef11cc24ee,[]
9972332ed78256dce61d5057bfafe2ef54b19c13,[]
adf21883068250dfc2d93538a097bb63239fcb77,"[('fix', 0.5058246784208923)]"
550a59fe20a951d07aa76b4e9b2ed94652b35ad1,"[('fix', 0.5116163787845474)]"
c8f89ddc8f3b0b7e04f71a929346e74bf229dea0,"[('fix', 0.6183561773768204)]"
04295332a18992afec6958a24db38bd4878946e9,"[('fix', 0.6145025345826043)]"
db04d3b1b2c0c4eaad21abf748c05e31f38a5783,[]
1aab74aa7a3b0207313cb633d9d78f89d869ea3b,"[('fix', 0.5134593646229165)]"
830e7c2ad7856c3cd9713cc901a316ee9eaf151a,"[('fix', 0.5707442719468653)]"
79c24f0f1a78c4388b5963180be01406329c2bcf,"[('fix', 0.57072134553924)]"
5d24a556f53b4737db8d3d2c7c75c06c3a8a7f9f,"[('fix', 0.5983546561032917)]"
f151b59974f3a5a24a23bd7d957e1ec4cf5a2d4c,"[('fix', 0.5028628153068556)]"
113c06d90d5af2315cf66529bddf80bef188ae0b,"[('fix', 0.6306817662073404)]"
7e5ff3b3519a34531cff070664ac4988c9c18d40,"[('fix', 0.7952164826737319)]"
4be9dbde33efb3f0488698493720490b67452fef,[]
ae2a46952e53ad15db34df8a4be8f0889e85a5c0,"[('fix', 0.5173628727169463)]"
4a47a6e65781f38445e11499c8bb1c18f061029d,"[('fix', 0.5700905697614312)]"
a187055e4cce17eeb37134ab9f3618adc9ccbcd4,[]
54b4c6f2801800214123743367515ec8bbe0fa3a,"[('fix', 0.5781359597712035)]"
4b8c8e4c05fbae681a88742e38540d5406b69691,"[('fix', 0.554716018477049)]"
8341b21ed949251c57d46220b94853d6982e2316,"[('fix', 0.5465262027908369)]"
1e212dde4b3541aef9ca69861c84fd4bf4c4c7ff,"[('fix', 0.5128401508124679)]"
f0b5788c80be5e3246e23f52554230bfc805bdd6,"[('fix', 0.5050248765535852)]"
dfe8918513670f8f5a610e15f25f92459a349231,[]
7cff84087aad793f4b4809e393707b680550b0ca,"[('fix', 0.6101780579336734)]"
95136c563beae4d6a58fbf969ac8941d614271c0,[]
cec95e49902d6ac321ea7438a15a193512b64ecc,"[('fix', 0.5741312794592266)]"
f18db537f73035e226e1e5648e8da70f165a8af2,"[('fix', 0.7645957617155233)]"
abfc58f21cc4f45b9d89f7022dbe2ec578ab6e58,"[('fix', 0.6132007617465965)]"
6223766a43c6c7be0d31dbe1126d82c80c09377a,"[('fix', 0.7050698561499805)]"
1b3f34f3e236fb2a8a5a6c9c2fcbaa0b6602460a,"[('fix', 0.7012003751471393)]"
b53a38594ae642f888457dcd3c54ac8b7e71c3b0,"[('fix', 0.8143094999680007)]"
0cf44b5b59e37e2aa4e37d979a722817d429196f,[]
a902dd99ed22ff4de0f29d89fc751d8d4c269f4c,[]
b66fe584182b214aa4646d2b4ade40d76a451c7c,"[('fix', 0.6723081462008824)]"
9ccaaa1cb1a357550cff9bcd38a35d3fce8af889,"[('fix', 0.5941088189378612)]"
a2e5e026325bca32cc3eb99eae1b5690c8900370,"[('fix', 0.5843632694236024)]"
8231e7821d4611996477ed24339fbe3ddadab05e,"[('fix', 0.5848839342826914)]"
1e86e399961011567e0b60b2de5c181ab2d65dee,"[('fix', 0.5996027971178433)]"
3b38578f0df669871eb143d99390789852d33856,"[('fix', 0.5393452781420792), ('refactoring', 0.5176851958396793)]"
2d333283ac08c529773bd4a2e4e29c9d79af3c76,"[('fix', 0.5501509558578414)]"
46f569e3cb81f75e6eb6e0e916071d994c0500e2,"[('fix', 0.7427234484105802)]"
50ec9a95e0aad263d6070889b7dcf9949227a6c9,"[('css', 0.7318917032008279), ('fix', 0.5082344696705495), ('highlight', 0.7802938293202459), ('html', 0.7277509729025364), ('jsp', 0.5951440721471934), ('npe', 0.5205105337070092), ('other', 0.7122746894243663), ('psi', 0.8396787822553403), ('refactoring', 0.9204487667762398), ('test', 0.8091558292938543), ('xml', 0.6791842938860507)]"
07b09cb4c4b239131b66b7d5d21dce739dccc639,"[('fix', 0.6546191886111381)]"
de3a8764f00535b6cc5e0a8e61da2a84ab77d085,"[('fix', 0.709789066596889)]"
22266b5786ec38ca00c744a018e018086b769587,"[('fix', 0.5554345952954755)]"
adbe30954fcf8be4431cb284ae7fcc22443b6995,"[('fix', 0.5382113769803226)]"
b31964b0e22357404d517ea208dbbf645129bf0a,"[('fix', 0.6330268875062209)]"
15aed83a6908107564059ef2d9f2f55df3d6cc59,"[('fix', 0.68232070456476)]"
f4dad7c892788e40dccefd42281508e811e7ab2e,"[('fix', 0.6268381889170606)]"
1400381ce4e40d7f8e790809e64944b4082907e1,"[('fix', 0.7111731533181544)]"
c923945ae78f679e8dafb2548ea968197429d80e,"[('fix', 0.5116163787845474)]"
2639b9b983375eb345f63833352f3a19e62ddedc,"[('fix', 0.5980262002271466)]"
36dbd340c86754381eb06de8a78636acfbe81f30,"[('fix', 0.7374334117298257)]"
2a107a98795802a3cdc7f054b492fa85242aa17b,"[('fix', 0.5322647221295099)]"
4c09c5477b86125b07f50287acbfecfc9b2873ae,[]
9833c7def03d0d47e2ddba95cb725bc0feec90c8,"[('fix', 0.6678034755877361)]"
906cb274335e124b309dcf9c692ca3641c6d2510,"[('fix', 0.5355420184265576)]"
fb0b82fecae7e49e3bc0ce1ff3e116df48be0f32,"[('fix', 0.5079635226500752)]"
d6ffe01507f385e465c2ea120e1429a031099368,"[('fix', 0.5184707321870535)]"
6e64325e98e8204529be536cfa1322d3aad1239f,"[('fix', 0.616033400168807)]"
5f162531c1db8f3750fc2ef9381357fbd9989b14,"[('fix', 0.581494981913682)]"
4767c45be698409fba94fcadcaa13bcfb1625185,[]
d15f05e940622f7a4093029a2d68af2b82c2ef75,"[('fix', 0.7012003751471393)]"
e3297fc29add6e559e93561072e6bdaeef52819d,[]
0b6958853809f076076b46e886e8ec838b6e9c5c,"[('fix', 0.5993932257527312)]"
b033b69718b4ae198ef02c69fe04cc0c7aec6bf6,"[('fix', 0.5631022235741693)]"
bdce2f649cc2196138fb75c3ab58eeaf86ee77fe,"[('fix', 0.7871951434326685)]"
7ed73373eddd9596c619a887faf3bf39f4313b20,"[('fix', 0.6658023617061047)]"
d6c0f5f462468cc11c8217baf530fcad400e6328,"[('fix', 0.5014173568865881)]"
8e452a348514eeb5e36afe35a05c48572f7b27a0,"[('fix', 0.6482553319139418)]"
2e94c3074338934bbcf63bc4831223ee8b662dfb,"[('fix', 0.686721665856103)]"
2f1e3621cf38e5c6f42c253453b1961ec1880721,"[('fix', 0.6423362181126849)]"
013958774d313040d73e28e5ff44777cc5ba38b7,[]
685d176124551a2e44b6b7b15a637c5a100b938f,"[('fix', 0.5503547383251256)]"
56cc0a8063914f6b93e4038ba36927e9f7fe902c,[]
9759b139a211b6e0aeb62e51864b69acecc6ca24,"[('fix', 0.6340155722045594)]"
b43c9b2f0941749720a7ad6aa433676c415a8aeb,"[('fix', 0.5116163787845474)]"
4a2efe34607d5f717f62e0bbde17f82a49f260c7,"[('fix', 0.6349592759708951)]"
35391e3cc2df7a7ae2bd0bb9c2f70f43d30a7f33,[]
563daca8b41fa5c45e329e4f32bab2d00ddc561d,[]
278aed42a43acdcf928b670528a1a67a475a45d8,[]
a7a6bcd0ee732165d91f1297f0d93aac0c06004d,[]
644b0ec11e955f983908e838fe529a9d726078ac,"[('fix', 0.5488828636312422)]"
ad47439da6b819eb8a010bc0f89f40370c78dc42,"[('fix', 0.6648868079906202)]"
163d7ac24e0ba6af8128acb75907f46aaf83044f,"[('fix', 0.5159909838856426)]"
312e3c98443b2396a318a498e6cdfd1aadbeff74,"[('fix', 0.5047232818577303)]"
45068e800faa60ba068e320260051c29c7df3336,"[('fix', 0.5304529933720675)]"
886ca8f505264703c96671fa8f67fab0fd3dc296,[]
6f1183b4cb9d38a13326143099c4f10d0e15177b,[]
86ad8478df825ba8dd0727e4a2655a84b90394f7,"[('fix', 0.6541538836922174)]"
86d6dfc81918bdd631959803589888804d5ab86c,[]
2ded0fd49f9d413dff107d0bd0ce1f27eb390a2d,"[('fix', 0.5737840588949209)]"
f3f94d2207a4fb7662fe1866a98865e5a4fbf259,"[('fix', 0.6894913965742714)]"
aae4c8d24df595e63d898187e014dcb5edf4d27a,[]
88bd45adfb01861e9eb4003ed8969e3f2dbc5225,"[('fix', 0.6410907589181782)]"
ee9f2ebe22005e0b519ce7121b7781d249332715,"[('fix', 0.6468360751289881)]"
484a5bee7424723d04ffef9829aec4e61dac2c14,"[('fix', 0.7247441725236475)]"
8858cc32b6d1a9f6a32c56ed3d0e832904b19eb7,"[('fix', 0.7737339491890114)]"
9b53fd29e322c76e79c53a63bb6cdc43f4e29504,"[('fix', 0.6620909246577226)]"
9a8cc32fae2e182cdb0032710c993453ed93c1e0,"[('fix', 0.5172735197419764)]"
d08768bf80189f4182789a5f7fb6a1627df25a2e,[]
ef7d78dc182bf4a9c30de2b7abec0d16963b90e1,"[('fix', 0.608125884604957)]"
4d5a6f9b14691885b948a15df340ab2e9c3ffe6b,"[('fix', 0.6093110150125438)]"
298bff3b6d1c2bece4e32330d32990777f276182,[]
fdca4c0faf982df44611804617de6ce820f3b3a4,"[('fix', 0.6075528939909541)]"
c84db6f07b63a1d5a2bd1de431578e0f5e90b3b7,"[('fix', 0.6275952605597014)]"
aa93ef170a282ab0c4c8cfa92c710c047caabe31,"[('fix', 0.6094421661026108)]"
452902c141203a9ba355d74242360ff8a973110d,"[('fix', 0.5220015532888579)]"
e596321f514d5fffd361dbfc53998f2ea09d3397,"[('fix', 0.616331654110653)]"
a3d02ea16b86a55333513d95a61cf64743e3aa02,[]
d5a90b69e7c2de63d3abd50ae9f6847762984044,[]
496e57184e6aee8caa36424694e2acd0a26d33f8,"[('fix', 0.5109803734903359)]"
554e289d343f6d07c0d4cdf759547ca52182aeb6,"[('fix', 0.520957951263213)]"
0c41c583edd2a0445e5ab0fbd7e22b22a77ef338,[]
8a4e603db18b73d587c0463f40229522b2d038df,[]
cbb13f8394d183cfbcfc9870fbc0d74793330587,"[('fix', 0.5266449011875818)]"
0d331928452225771f60dbf6fe0cce441368be5d,[]
4f18c4ba399bc6acf70b0ae46ff2cb9e5394238d,"[('fix', 0.5220015532888579)]"
5a6594e02859a9b01e6598a61e252109a5f0d6a3,[]
4f4169a1e86c0a918df132db20d1e7b6c2c883ac,[]
1ec18e66baa8a6c6f78e559b424712501079e5ba,[]
103e113f7fde90cb3d253e5cf523c28f8d975b2d,"[('fix', 0.543519684574619)]"
cf6ba0db31f5ebbcc9530028c429e11635919ab3,"[('fix', 0.5344241791161015)]"
3f52cdaba3e06a510cd6b38768a04c0f7f1af6eb,[]
1c6780d053a89768fee719ffcd5d232e7c610a16,"[('fix', 0.54818122117387)]"
c6ba26a5804a463206e1284e76019ac4874f294f,"[('fix', 0.5618262237546475)]"
d9a2ca4e54390ff70418aee4d5477080028bd5b3,"[('fix', 0.5086984505831136)]"
2ebf668bfba09b7afe328df100b88dcee615c373,[]
517dd0d1ecb8e58350acfec14aa5b21d5bc3ab41,"[('fix', 0.6586890581657104)]"
3d4bce924932c37935fa009cfd54c195a8cccde4,[]
c2d9ca50ac7f2d101ef2ab12735c6e4a5a6536d3,"[('fix', 0.5115387684088706)]"
708d143267c0526b0669d0e4c842e081fb1be385,"[('fix', 0.6135734767393346)]"
93b19e6cb8d37d7b9372ab1d709799c9f5be958f,[]
bd9bb86d792fe37b96877ac70af92c9bbcba4224,[]
fa3499559e4a7d1297a9619aeef43c28f184d06d,"[('fix', 0.6086993587407646)]"
e751b15149aab29c578865811189d5327aa0c180,[]
e2069baf9f4886b0b5e1abb9d0193b0fc4c36139,"[('fix', 0.6051068812897615)]"
82015445dd91fb99cf7f8d58fe8ce68822a368a5,"[('fix', 0.5732024256337573)]"
1f8f640a5ec126d6122d7665251a79859050b1ae,"[('fix', 0.5712282655224797)]"
d6e900682b4857909d2dbdc98ef4b0cdae103e8a,[]
6f5ff2dc74ea4adf1f641bcbf4ffd87df0296f02,[]
c59fd043d3218215bce1f4f3fc1b026bcdb93a97,"[('fix', 0.6702567811394989)]"
a17402d68127560d7dddac49b1622fa78f84db40,"[('fix', 0.5504087122383874)]"
581a7834d24df612965083da90a19a56f13601d8,[]
360b336b004233a4f9b48ce5cf0ffa9d074b8cf6,"[('fix', 0.6034999154453803)]"
145bd4af11c6b0edb15aaa91214db58de63b7fbb,"[('fix', 0.6570648916142777)]"
b5016acd9bcf5bc0711817d70c596205b6ab1c96,"[('fix', 0.6020736722868959)]"
3fd97c14285403ce1e16821d9de72ac8e9dc21dd,"[('fix', 0.6493617761562078)]"
3d3461ed69f97a8ee0e01b9ffbc9bacca9382d81,"[('fix', 0.6677535496197251)]"
f599b5eb14f3dbf91d57bec44b82ef9a12de015c,[]
89feb5c44916ec0639fb2f7c3d423f8e11aff484,"[('fix', 0.5550097219761525)]"
fca23fb7e97c27b637a40e123a44c28dcba36256,"[('fix', 0.6339933014946783)]"
99be3ecc60ea82451ae3eeea3d8a0e4b44de4bb4,"[('fix', 0.6348070043623784)]"
a9b0d34c576965251eadae3f49bbf2a7d00c631f,"[('fix', 0.6372421709254843)]"
d0884625c813055f4a92f6a48ec5fae3e5d38e60,"[('fix', 0.6148257351140648)]"
51b25010f1500d35767112fdaf1c824566dd089f,[]
f571ef93d4368f93bde9a1c631c75b7ae27c1a67,[]
7de6610d89379a320403d8996f68e5323ec65494,[]
f1084d77ca2bb680a9cd1cf19193cf518e23e27f,"[('fix', 0.5642264417412337)]"
53542ef80c76b875a004baa583a44663812a76d2,"[('fix', 0.5956789474964804)]"
ba6ef465e06729c3251811dd582ad9a665cc177c,"[('fix', 0.5804640814763822)]"
54e7b3cfbc7536b3baed58f19c34afeb0179dba3,"[('fix', 0.7837650685311018)]"
b27c45d2e21915efe8bf97888c9ffe2b4a2e0c9e,"[('fix', 0.7049481841750908)]"
68b4e168f085d8f9a2b42b894096e4fae7e13f54,[]
2b2419a119737a6519bd45ccc1a2cd1175eba084,[]
0d4700e389fff9163a4f0a5e2bc757b35325ce72,"[('fix', 0.6425037617803854)]"
eed70b1d835c33426f572d6cb63f6e88e44d9ed5,[]
68270a66376e3306fe576b10f878915008f1a116,[]
1b292c275bdfa812f63976a8ec13d4916d3bf652,"[('fix', 0.5159314275771651)]"
ec80c93ef59324cb52bb20f77376c0c7dd437227,[]
0a5070e40a1486728b5735041b323f727fb14f1b,[]
76d9b29c2c53d171fe379a57e9178db6d951d634,"[('fix', 0.5846398166222382)]"
4f9c446b9c975753b8b436a785f345c59449937b,[]
98c418b3490c0997f3cd7bcbcac8abc72deeaaf1,[]
e5036fd9114dd9e40f471ceb96dd29beb5280670,"[('fix', 0.5402063239222374)]"
4f36e0089586142131b116cd5fe9166be6cf3747,"[('fix', 0.6338324994128566)]"
351f2394ef60817ad36dfcdc378648bc5d1d7883,"[('fix', 0.5119503223091045)]"
c7a8abb38753637e26b86aa2386188594c459fff,"[('fix', 0.5828390028584981)]"
b9a0469561ffe4eb69a560b5c0caeb8a65d041a3,"[('fix', 0.5739841081599214)]"
5f82b8da85b48608417e2cf4380b2440b9acc72f,"[('fix', 0.5282909068283462)]"
1d0441a023473eb9adc847945a6147c5bbf19618,[]
e5d9209e2207a108582d074275be28297e3c0b0b,[]
0c3838c4850077fc6f58d23dab2f53d64fe896f7,[]
a286fb97c0619eee656ba4dc301ceedc619017b5,[]
373be5070af81c98e208d2d3a4b7af7a21e5d23e,"[('fix', 0.5717173244238769)]"
664447028ebedd4269c8c7f774ee72612b073fcc,[]
5374f92c889d1f32a43747653ccd78b7142f952e,"[('fix', 0.5626075185709487)]"
7bc72119cea98a70b7e352edc5232fd2450e575a,"[('fix', 0.6570964963279065)]"
3f1d0b3236d09882373c6b130a022683e470b85d,[]
8c2d1a9e9683dbf5d76159dd6b671c3373b3aed3,"[('fix', 0.7233125086425797)]"
1ff0ca125768be5b85f7869018e57e3303887307,"[('fix', 0.5428546369976055)]"
5318c7fb305b166dd126bd2b5ee31819beee958a,"[('fix', 0.5457143237491914)]"
9eb964d25f4d6567352560c07b991f482e1dc9b1,[]
f9c42e3b003f2af8e9a01f7da2891519719e10ea,"[('fix', 0.6170559092634917)]"
045bc84752fe4973c6532fa6272c15c32bdad2e2,"[('fix', 0.5803273608923177)]"
249fdb074429b49035d4cf966fa64d365f5dee11,"[('fix', 0.6271007242878777)]"
b1b6a243902ec76bbb36a0b6e2d3aed5b52fbeda,[]
bb840e409acd16b2530c9ebd9d1f76563e0381dd,"[('fix', 0.5791772811536977)]"
5ec48bed5c6e2ca47109fa0f79dbd520f93bc68a,"[('fix', 0.6286274870047003)]"
c19606c7211a6e78fb6779cf86639c0c07192f6b,"[('fix', 0.5069286385252085)]"
d3db1ba59e96d6b41808bf470e15d964ff6e0bbb,[]
2e0a23843ac14005f8bb483d1299712c7b183a55,[]
1f461a28e4835e33374f4a8105362669666e7f4b,"[('fix', 0.5476642280133179)]"
9105211402f319c930c3279afc06e9b8f2f61b9f,"[('fix', 0.6129347242702418)]"
58fe5245c09e622c46c6c1955708594d1b929508,"[('fix', 0.5689367569131086)]"
08dab7fdda0eae7418629b24ef0003ff05aaf2e8,[]
32088ec18802e30048c79b495f22721ab7c0bd0e,[]
624133869d48f07489d861b41125af7991e9287b,[]
4d7358c4b25baae0dc8ea902a7c35fdaf55fbc2e,[]
a5cd7c2e66365be88dadae4a369497275bb98773,[]
0ff0f0a456ab3b8402982610dccc8fd02cfab811,"[('fix', 0.5296253348229065)]"
84c228bdb07c7b7a2bc8e868f21e502fb16a5ac2,[]
872fc58b57bf69bce4bcb5d03eece88686725c50,[]
ab173f9e95aa74b3eb6ee535401c5d61cca3ef4a,[]
5f81c656a2c4001fa257595b6fc2097f6a341c87,"[('fix', 0.5194156294597647)]"
1fcebeb8506bf020129d84eb85f73fe8dee80fdf,[]
b17a3ce07d759bdbfbff3d6a732a0ac3faef5d76,"[('fix', 0.6527266306165082)]"
11d649f5f06bed48953ce2979305109f495ae4cf,[]
6a2b1b3ba2ba8904a839bd6b1e0c9ec79ea0cdcd,[]
ded97425b215411b2e1c107ff1ce10fbd5a9eadd,[]
e6d5db4999f2b3bd4e16ce6eabb5a54f52ce3f17,"[('fix', 0.5923420508323697)]"
96a6f651a418c3f124afd7f5806905d68ee43c1d,"[('fix', 0.5628998166363782)]"
035f0c99fff6341c704d697a946bfb7d09b34e66,"[('fix', 0.6015515049343613)]"
665f63931e7a7d8dd7e7b539ffeac967e2fe4be6,"[('fix', 0.5492947460219589)]"
d8e7718b8434a9d78e3474af28ff3e34eadb9f5e,[]
c193d499213dc42ed6b7273715b798a1c739e18d,"[('fix', 0.5467560938285076)]"
6efe47a1c6e448a6eaa41e2da2d6fed893fc6a6c,"[('fix', 0.6308029907089444)]"
43e0384903172b4c31c0bcbce46e832bbf15720e,"[('fix', 0.7058024057824519)]"
c9703c0b65a4e844412f3b43c60816548510142b,"[('fix', 0.5564011286619696)]"
4784488c2fd4cf902239d0bdd11e8f4ab9b55540,"[('fix', 0.611747666276556)]"
eb7a29fa4016e02b53a930e09695b1bc5ba6e773,"[('fix', 0.5614910657351136)]"
2bf7170beb59cc6e8f0820a6f2f722a4a6a3001f,[]
2765c050963a8e9d1cf28728a0d638121f32688e,"[('fix', 0.6491204152709917)]"
c1a1a9dbcfdf4a6d203789c4dc4a6292166951e7,"[('fix', 0.5116163787845474)]"
8a319aaf4b2eec924229da1cf83643e4b09c8b40,"[('fix', 0.5637927443815279)]"
44ed59ee2e111be99387a9cca38cc4c1cd130716,"[('fix', 0.6345653921149007)]"
0792ce6f55752b97b530e70833d1b93fcdf3e470,[]
420bc0f18913278eb97f473d1a39e255f1a05822,"[('fix', 0.5826322150531736)]"
40fc8e76b02282ca68bd01ee6ec7b2dda218f609,"[('fix', 0.548992109722758)]"
a2ee6c260229208405347242ebeff0afed35ce94,[]
5a6e42ea15ef3874ba56133f48ab0609a2a24b71,"[('fix', 0.5794523972052593)]"
a0ce1f64a02a823c11331f1495c5ef1ad99353dc,"[('fix', 0.667072749824121)]"
4e37aaa17013223dd104b711a7c7a631659d809c,"[('fix', 0.7008412927021491)]"
68f3022bad32f8e55f5ca455a6a3e20710c20c68,"[('fix', 0.5579672411853368)]"
7a1f3ecee43eba4cb80bf518730e35e0f3f36dc6,"[('fix', 0.7438955937569567)]"
70d7cf262704c4746462daebead8d09259f4c948,"[('fix', 0.5983649740583279)]"
e4435adc940350912b3a92dcf3cbab16218673d8,"[('fix', 0.77201953888425)]"
dab32edde9afccad3e11257c65e79ddce0246128,[]
e684982af2902df2cb947185e3da6194fe846ce2,[]
160c05c2ce93ebdbbc99e844bdf44644f08b5c47,"[('fix', 0.8007550139175358)]"
688d4733a3dd0f0e59065b8f72e572fead8f6611,[]
217c127663d89b705b93977530f345f2165f7378,[]
d3dfea95cd68fcd6d9be73667fe597c4a1713225,"[('fix', 0.5980388217338225)]"
6301349dcf75dc7dded8ea38b6c8ee2c42e09b97,[]
8908ef2f9ca85855814cacb07ef5ba3e9cb09dfb,"[('fix', 0.6581158669531957)]"
7033c3fa5a7004783cad3b64e9322cd82842868e,[]
4c337fcebd6fa5090ab0f9b8995f44721abb6e7d,[]
1f51cfdff152fcef83af85c44918b2c8d6b48d33,"[('fix', 0.5536218780489028)]"
2575ed918f069d4ab0d93eb2ea6ab381e2fe07cf,"[('fix', 0.6137126391262792)]"
18eb35751becc51243dca649e84ab40f628dfb72,"[('fix', 0.5148379650032244)]"
5791187cdd8ed70d692b0da141e85ef15809fa08,"[('fix', 0.7361489220131998)]"
71ba8e6bc2d98ba167f7010f4b262b43f75ad821,[]
df16abbbe1931846a76dcb0e1d14bc21af47a50a,[]
143585723145afae04b271c41bf24507ca4c8327,"[('fix', 0.5191135222456117)]"
432f8b84d86dee7b5462f646d751e0d62b17c9b3,[]
614590a9d10b65a1cae39966ef65d157efded499,"[('fix', 0.638860261111813)]"
850933ae0fe5b142021bae4c67a6e2ea05a14743,[]
4549f3ba37f57c9d178f832f251fc58b22443a77,[]
2b0d05df60237c192c334e67b82b988456a4fe57,[]
fdfec6453504343672560caf872e58f97fd93a09,"[('fix', 0.5539727093847777)]"
c855f070b772391b2f9a669939f80a2bc05d25a1,"[('fix', 0.5784716454521479)]"
bf776f26ab6a41bfe14d0b062f08d6bcba22d6b5,"[('fix', 0.5149622469455605)]"
9c3c29b701af8b7f82fb10f920d58e934b30e3b5,[]
b345763ea9fb1ff6b2770504f05fa692302010f9,"[('fix', 0.5740980151679066)]"
a4fa6f22ed799c064e6507a0b024d276a2aa983d,"[('fix', 0.6134291902033072)]"
9250ff1f3e230787a3a6d56aa8103c70735390a3,[]
1d662ffe8b61cf75f998bf2addd14ce36eaad625,"[('fix', 0.6141921318944139)]"
63773ae2403f71d06c0269d5332ec99d21282935,"[('fix', 0.6267403807260118)]"
2188649a98a06a9f1e365c5a30a393436b120d6e,"[('fix', 0.6115760042409693)]"
415ef8266ff51c9eabd1444b22f15a93106fce70,"[('fix', 0.6035682782995023), ('refactoring', 0.5036175140299644)]"
d631bf58015acb6eeebde3ab3c31e2278a0a389f,[]
a1bc11ea76568ec705913451a2efa2b6337a3d0f,[]
2c999d2df9a5acf4f41edd925d2eef7fd4f01704,[]
027de89f682d318d553e54795c4a4400c7b2c52d,"[('fix', 0.7288003041738829)]"
290a8217bf88d1e8ce6102c79c02b93374c1895f,"[('fix', 0.6476404868140928)]"
c33ca02185ed1a31576c2a46ab355793fe204509,"[('fix', 0.6190872869984921)]"
85090334401b15a864e8f8f4ba1eddab0bff36a8,[]
6fc1d7a53095b746702e0a32e93f5df66ae05f31,[]
4018f8a632fabff3514332ae8d1f858ed66904ba,"[('fix', 0.7010516580478316)]"
6eb4c700b98cc4274a9f96600cd6b089295b04f3,"[('fix', 0.5245753054443577)]"
c4da9e088f516016627bcb93734d2c457c7cd643,[]
2b9b7a825d2c5b8b0a9cab806f999a4b9767a295,"[('fix', 0.5780044056891451)]"
27816f59de3909cc8f0535a3e0e897ff7000deaa,[]
5be84a66d5ee6ea4caf1e3188ff6a28d5908fe4d,"[('fix', 0.6115018956353552)]"
5454b910d22fa4d6b51e5c55e1b8907c2e3404eb,[]
c9dc4e0b052bf658d7c9b64486cc17f67d7eb7b0,[]
160822b843ed15d569417cb6020717ab09b7b32e,[]
95b8095625073792cd079b84a938da216e87b3f6,[]
c6c86b27bb73b0bdd2f6af824e32f2f45b6bff74,"[('fix', 0.6510029384502785)]"
fcdcc6193be75e46bcd5c8d9ce29f83b142ae678,"[('fix', 0.5735808537072646)]"
21e16149d71c1cd5e19bd5dcf8298c652bc6406c,"[('fix', 0.6532210636421714)]"
2ae9c07d725a636307673a8bf2ca7ed5187999f3,[]
60f386fedbf4a87725415adbd2f49a615a4aead5,"[('fix', 0.5243091112564984)]"
066a0aed3c2d8b17c8735d539d0898dcee571ca9,[]
4c3a2164da28b21b804058d5287c5e5a9be311a5,[]
8ae4d9431d75c477ab576245b17b16219decd496,"[('fix', 0.5317726159366718)]"
1fcd7a013f56837d77f8b6aa201f5a0fac88ed2c,[]
03e10ee2c4e159b21fd2d0c4fa71a606224443b0,"[('fix', 0.652406662896702)]"
187fc400ae0c05c4dbb4213f5a43633eb9ae471c,"[('fix', 0.7430009844537203)]"
5b24fc308ccb0b1262226ef470438faaef5e705d,"[('fix', 0.667413890060277)]"
c4657dc26a8b511f565b4f2a1b6aabefa499ea25,[]
80707dd918de9df2bb2cd345d1c034291a6d8fee,"[('fix', 0.5812265363556779)]"
239c17cf0d37085e52cea00bcaea3f6f8ebcbdf2,[]
5459b9f19b63aa82fc1cfed2a97d87fe369745a8,"[('fix', 0.5095613553793806)]"
4484132badb0623a82aaaf785f3a397af68815bb,"[('fix', 0.66111405516606)]"
f655c9d10e14fc2b0a64981cc44d7be058139dab,[]
9674db93a3910b3cd4553d72128ba95b23bd962a,"[('fix', 0.6098470952604729)]"
022b056ef0d088cdd7db49fe64f47572318b497a,"[('fix', 0.6791863244322879)]"
6c414f2b793b7627a8d861505a28228c8b1952f9,"[('fix', 0.6113936790865077)]"
a535acae37eeb801c82d6fe858161ca08fd771c4,"[('fix', 0.5170597155244329)]"
9f8a62ef4155ba8913b0fe77dc2a79c45b94245b,"[('fix', 0.645573012005075)]"
29c97cb58fa8c564d4df91114665d71d3697cc4c,"[('fix', 0.5154866988454258)]"
